WikidataID,itemLabel,en_description,sitelinks
Q6940299,Muscle Shoals City School District,"School district in Alabama, United States",1
Q6940351,Muscogee County School District,"school in Columbus, Georgia, United States",1
Q6942742,Muskego-Norway School District,public school,1
Q6951539,N.I.C.E. Community Schools,school district in Michigan,1
Q6957302,Naco Elementary School District,"School district in Arizona, United States",1
Q6957314,Nacogdoches Independent School District,school district in Texas,2
Q6957419,Nadaburg Unified School District,"School district in Wittmann, Arizona",1
Q6964375,Nantucket Public Schools,"School district in Massachusetts, United States",1
Q6964799,Napa Valley Unified School District,"School district in California, United States",1
Q6964850,Naperville Community Unit School District 203,"school district based in Naperville, IL",1
Q6964968,Naples Central School District,"school district in Naples, New York, USA",1
Q6965026,Napoleon Community Schools,"public school in Napoleon, Michigan, United States",1
Q6966759,Nash-Rocky Mount Public Schools,,1
Q6966998,Nashville School District,school district in Arkansas,1
Q6968029,Natalia Independent School District,school district in Texas,1
Q6968553,Natchez-Adams School District,"school district in Natchez, Mississippi",1
Q6968580,Natchitoches Parish School Board,school district cover all of Natchitoches Parish,2
Q6972408,National Elementary School District,"School district in California, United States",1
Q6974740,National Park School District,"school district in Gloucester County, New Jersey, United States",1
Q6980250,Natrona County School District Number 1,"public school district in Wyoming, USA",1
Q6982163,Navarro Independent School District,"school district in Texas, U.S.A",1
Q6982178,Navasota Independent School District,school district in Texas,1
Q6983302,Nazareth Area School District,school district in Pennsylvania,1
Q6983322,Nazareth Independent School District,school district in Texas,1
Q6984016,Neah-Kah-Nie School District,,1
Q6984625,Nebo School District,"public school district in southern Utah County, Utah, United States",2
Q6985466,Neches Independent School District,school district in Texas,1
Q6986216,Nederland Independent School District,school district in Texas,1
Q6986648,Needles Unified School District,school district in California,1
Q6986678,Needville Independent School District,school district in Texas,1
Q6990910,Nemaha Valley Schools,"public school district in Seneca, Kansas",1
Q6991215,Nemo Vista School District,"School district in Arkansas, United States",1
Q6995657,Neptune City School District,"school district in Monmouth County, New Jersey, United States",1
Q6995709,Neptune Township Schools,"school district in Monmouth County, New Jersey, United States",1
Q6997274,Neshaminy School District,"school district in Bucks County, Pennsylvania",1
Q6997323,Neshoba County School District,school district in Mississippi,1
Q6998840,Netcong School District,"school district in Morris County, New Jersey, United States",1
Q7000582,Nettleton School District,"public school district in Nettleton, Mississippi, USA",1
Q7003451,Nevada Joint Union High School District,"School district in California, United States",1
Q7003482,Nevada School District,"School district in Arkansas, United States",1
Q7005252,New Albany School District,school district in Mississippi,1
Q7005616,New Boston Independent School District,school district in Texas,1
Q7005689,New Brighton Area School District,"public school in New Brighton, Beaver County, Pennsylvania, United States",1
Q7005722,New Britain Public Schools,"School district in Connecticut, United States",1
Q7005828,New Brunswick Public Schools,"school district in Middlesex County, New Jersey, United States",1
Q7006401,New Castle Area School District,"public school in New Castle, Lawrence County, Pennsylvania, United States",1
Q7006413,New Castle Community School Corporation,school district in Indiana,1
Q7006421,New Castle County Vocational-Technical School District,,1
Q7006971,New Diana Independent School District,school district in Texas,1
Q7008590,New Haven Unified School District,"School district in California, United States",1
Q7008773,New Hope-Solebury School District,"school in New Hope, Pennsylvania, United States",1
Q7009788,New Lenox School District 122,"School district in Illinois, USA",1
Q7010383,New Milford School District,"school district in Bergen County, New Jersey, United States",1
Q7010769,Orleans Parish School Board,"education organization in New Orleans, United States",2
Q7011060,New Prairie United School Corporation,"School district in Indiana, United States",1
Q7011101,New Providence School District,"school district in Union County, New Jersey, United States",1
Q7011995,New Summerfield Independent School District,school district in Texas,1
Q7016656,Newark City School District,Ohio school district,1
Q7016742,Newark Public Schools,"public school system of Newark, New Jersey",5
Q7016782,Newark Unified School District,"School district in California, United States",1
Q7016853,Newberg School District,,1
Q7018895,Newport Independent Schools,"school in Newport, Kentucky, United States",1
Q7018985,Newport School District,,1
Q7018992,Newport School District,"public school in Newport, Perry County, Pennsylvania, United States",1
Q7020194,Newton County School System,"school in Covington, Georgia, United States",1
Q7020341,Newton Public School District,"school district in Sussex County, New Jersey, United States",1
Q7020747,Newtown Public Schools,list of public schools in Newtown,1
Q7023577,Niagara-Wheatfield Central School District,school district in the U.S. state of New York,1
Q7037048,Niles Township High School District 219,,1
Q7038377,Nine Mile Falls School District,,1
Q7046399,Nocona Independent School District,school district in Texas,1
Q7047442,Nogales Unified School District,"School district in Arizona, United States",2
Q7049722,Nooksack Valley School District,"school district in Whatcom County, Washington",1
Q7050650,Nordheim Independent School District,school district in Texas,1
Q7050853,Nordonia Hills City School District,school district in Ohio,1
Q7051080,Norfolk Public Schools,,1
Q7051158,Norfork School District,"School district in Arkansas, United States",1
Q7053072,Normangee Independent School District,school district in Texas,1
Q7053324,Norris School District,school district in California,1
Q7053325,Norris School District 160,,1
Q7053348,Norristown Area School District,school district in Pennsylvania,2
Q7053697,North Allegheny School District,"public school in Pittsburgh, Allegheny County, Pennsylvania, United States",1
Q7053962,North Arlington School District,"school district in Bergen County, New Jersey, United States",1
Q7054043,North Babylon Union Free School District,school district in the U.S. state of New York,1
Q7054055,North Baltimore Local School District,school district in Ohio,1
Q7054169,North Bergen School District,"school district in Hudson County, New Jersey, United States",1
Q5599614,Great Neck School District,"public school in Manhassett Hills, New York, US",1
Q5600119,Great Valley School District,"public school district in Chester County, Pennsylvania",1
Q5600421,Greater Albany Public School District,"public school district in Oregon, United States",1
Q5600532,Greater Egg Harbor Regional High School District,,1
Q5600585,Greater Johnstown School District,school district in Pennsylvania,1
Q5600602,Greater Latrobe School District,"public school in Latrobe, Westmoreland County, Pennsylvania, United States",1
Q5600682,Greater Nanticoke Area School District,school district in Pennsylvania,1
Q5601591,Greece Central School District,School district in New York State,2
Q5602320,Green Bay Area Public School District,"Public school district for Green Bay, Wisconsin",1
Q5602378,Green Brook School District,Public school district,1
Q5602563,Green Forest School District,"School district in Arkansas, United States",1
Q5602838,Green Local Schools,"Public school district located in Green, Ohio",1
Q5603336,Green Township School District,,1
Q5603745,Greenbrier County Schools,public school district in West Virginia,1
Q5603761,Greenbrier School District,"school district based in Greenbrier, Arkansas, United States",1
Q5603792,Greencastle-Antrim School District,"public school in Greencastle, Franklin County PA-, Pennsylvania, United States",1
Q5603819,Greendale School District,"public school district school in Greendale, Wisconsin, United States",2
Q5603853,Greene County School District,school district in Mississippi,2
Q5603854,Greene County School District,school district in Georgia (U.S. state),1
Q5603857,Greene County Schools,,1
Q5603861,Greene County Tech School District,"public school district based in Paragould, Arkansas, United States",1
Q5604008,Greenfield Union School District,"School district in California, United States",1
Q5604225,Greenland School District,"School district in Arkansas, United States",1
Q5604370,Greenon Local School District,school district in Ohio,1
Q5604402,Greenport Union Free School District,school district in the U.S. state of New York,1
Q5604484,Greensburg-Salem School District,based in North Carolina,1
Q5604659,Greenville Area School District,"public school in Greenville, Mercer County, Pennsylvania, United States",1
Q5604677,Greenville County School District,"based in Taylors, South Carolina",2
Q5604700,Greenville Independent School District,school district in Texas,1
Q5604726,Greenville Public School District,school district in Mississippi,1
Q5604871,Greenwich Public Schools,local government organisation responsible for education,3
Q5604890,Greenwich Township School District,"school district in Cumberland County, New Jersey, United States",1
Q5604892,Greenwich Township School District,"school district in Gloucester County, New Jersey, United States",1
Q5604894,Greenwich Township School District,"school district in Warren County, New Jersey, United States",1
Q5605033,Greenwood Independent School District,school district in Texas,1
Q5605058,Greenwood Public School District,,1
Q5605069,Greenwood School District,"School district in Arkansas, United States",1
Q5605071,Greenwood School District,"School district in Pennsylvania, U.S.",1
Q5606779,Gregory-Portland Independent School District,school district in Texas,1
Q5607371,Grenada School District,school district in Mississippi,1
Q5607569,Gresham-Barlow School District,,1
Q5608775,Griffin-Spalding County School District,"school in Griffin, Georgia, United States",2
Q5608821,Griffin School District,"Washington, United States",1
Q5608911,Griffith Public Schools,school district in Indiana,1
Q5608985,Griggsville-Perry Community Unit School District 4,"School district in Pike County, Illinois, United States",1
Q5610101,Groesbeck Independent School District,school district in Texas,1
Q5610257,Groom Independent School District,school district in Texas,1
Q5610544,Grosse Ile Township Schools,school district in Michigan,1
Q5610555,Grosse Pointe Public School System,school district in Michigan,1
Q5610605,Grossmont Union High School District,"public school in El Cajon, California, United States",2
Q5610755,Groton-Dunstable Regional School District,,1
Q5611378,Grove City Area School District,"School district in Pennsylvania, USA",1
Q5611593,Groveton Independent School District,"school district in Texas, US",2
Q5612373,Gruver Independent School District,school district in Texas,1
Q5613258,Guadalupe Union School District,"school district in California, United States",1
Q5615780,Guilderland Central School District,school district in the U.S. state of New York,2
Q5615918,Guilford County Schools,"school district in Guilford County, North Carolina, U.S.",1
Q5617477,Gulf County Schools,"School district in Florida, United States",1
Q5617610,Gulfport School District,school district in Mississippi,1
Q5619436,Gunter Independent School District,school district in Texas,1
Q5619944,Gurdon School District,"School district in Arkansas, United States",1
Q5620196,Gurnee School District 56,"School district in Illinois, United States",1
Q5621765,Guthrie Common School District,school district in Texas,1
Q5621896,Guttenberg Public School District,"school district in Hudson County, New Jersey, United States",1
Q5622898,Guy–Perkins School District,school district in Arkansas,1
Q5623670,Gwinnett County Public Schools,"school in Suwanee, Gwinnett County, Georgia, United States",2
Q5627841,H-L-V School District,"public school district in Victor, Iowa, United States",1
Q5636732,Habersham County School District,"public school district in Habersham County, Georgia",1
Q5637129,Hacienda La Puente Unified School District,school district in California,2
Q5637196,Hackberry School District,"School district in Arizona, United States",1
Q5637233,Hackensack Public Schools,"school district in Bergen County, New Jersey, United States",1
Q5637283,Hackett School District,"School district in Arkansas, United States",1
Q5637291,Hackettstown School District,"school district in Warren County, New Jersey, United States",1
Q5637695,Haddon Heights School District,"school distrcit in Mercer County, New Jersey, United States",1
Q5637703,Haddon Township School District,"school district in Camden County, New Jersey, United States",1
Q5637715,Haddonfield Public Schools,"school district in Camden County, New Jersey, United States",1
Q5639413,Haines Borough School District,"School district in Alaska, United States",1
Q5639432,Hainesport Township School District,,1
Q5640011,Miami-Dade County Public Schools,"public school system of Miami-Dade County, Florida, serving Miami",3
Q5641369,Hale Area Schools,Public school district in Michigan,1
Q5641378,Hale Center Independent School District,school district in Texas,1
Q5641389,Hale County Schools,School district in Alabama,1
Q5641455,Haledon School District,"school district in Passaic County, New Jersey, United States",1
Q5641551,Haleyville City Schools,"school district in Alabama, United States",1
Q5641677,Half Hollow Hills Central School District,"school district in Suffolk County, New York State",2
Q5642120,Halifax Area School District,"public school district school in Dauphin County, United States",1
Q5642158,Halifax County Schools,,1
Q5642577,Hall County School District,school district in Georgia (U.S. state),1
Q5642929,Hallettsville Independent School District,school district in Texas,1
Q5643166,Hallsburg Independent School District,school district in Texas,1
Q5643180,Hallsville Independent School District,school district in Texas,1
Q5643757,Point Isabel Independent School District,school district in Texas,2
Q5644320,Hamburg School District,school district in Arkansas,1
Q5644321,Hamburg School District,"school district in Sussex County, New Jersey, United States",1
Q5644982,Hamilton Heights School Corporation,school district in Indiana,1
Q5645016,Hamilton Independent School District,school district in Texas,1
Q5645128,Hamilton School District,,1
Q5645151,Hamilton Southeastern Schools,school district in Indiana,1
Q5645213,Hamilton Township School District,,1
Q6693610,Lower Merion School District,public school district,2
Q6693638,Lower Moreland Township School District,"School district in Pennsylvania, U.S.",1
Q6693873,Lower Township School District,"School district in Lower Township, New Jersey",2
Q6694120,Lowndes County School District,"School district in Mississippi, USA",1
Q6694121,Lowndes County School District,"school in Valdosta, Georgia, United States",2
Q6694464,Loyalsock Township School District,Public school district in Pennsylvania,1
Q6695124,Lubbock Independent School District,"School district in Texas, United States",2
Q6696212,Lucas Local School District,school district in Ohio,1
Q6696653,Lucia Mar Unified School District,school district in California,1
Q6699565,Lueders-Avoca Independent School District,"school district based in Lueders, Texas, United States of America",1
Q6699642,Lufkin Independent School District,school district in Texas,1
Q6702807,Luling Independent School District,school district in Texas,1
Q6703117,Lumberton Independent School District,public school,1
Q6703119,Lumberton Public School District,"School district in Mississippi, United States",1
Q6703121,Lumberton Township School District,"township in Burlington County, New Jersey, United States",1
Q6705515,Luther Burbank School District,"public elementary school district in San Jose, California, United States",1
Q6707777,Lyford Consolidated Independent School District,school district in Texas,1
Q6708396,Lynbrook Union Free School District,school,1
Q6708435,Lynch Public Schools,,1
Q6708642,Lynden School District,school district in Washington State,1
Q6708667,Lyndhurst School District,"school district in Bergen County, New Jersey, United States",1
Q6709549,Lynwood Unified School District,"school district in Lynwood, California, USA",1
Q6709630,Lyon County School District,"school in Lyon County, Nevada, United States",1
Q6709765,Lyons-Decatur Northeast Schools,"school in Lyons, Nebraska, United States",1
Q6710360,Lytle Independent School District,school district in Texas,1
Q6719157,Marblehead Public Schools,"school district in Massachusetts, USA",1
Q6721354,Mabank Independent School District,school district in Texas,1
Q6724505,Mackinac Island Public School,school district in Michigan,1
Q6724857,Macon County School District,"school in Oglethorpe, Georgia, United States",2
Q6726045,Mad River Local School District,school district in Ohio,1
Q6726559,Madawaska School Department,"school district in Aroostook County, Maine, United States",1
Q6726831,Madeira City School District,school district in Ohio,1
Q6727151,Madera Unified School District,"school district in Madera County, California",1
Q6727910,Madison City Schools,"School district in Alabama, United States",1
Q6727947,Madison County School District,"School district in Ridgeland, Mississippi",1
Q6727948,Madison County School District,"school in Danielsville, Georgia, United States",1
Q6727953,Madison County Schools,,1
Q6727960,Madison District Public Schools,"School district in Michigan, USA",1
Q6727973,Madison Elementary School District,"Phoenix, Arizona, school district",1
Q6728032,Madison Local School District,school district in Ohio,1
Q6728047,Madison Metropolitan School District,"School district in Wisconsin, USA",1
Q6728073,Madison Public Schools,"school district in Morris County, New Jersey, United States",1
Q6728232,Madisonville Consolidated Independent School District,school district in Texas,1
Q6729757,Magazine School District,"School district in Arkansas, United States",1
Q6731422,Magnet Cove School District,"School district in Arkansas, United States",1
Q6731927,Magnolia Independent School District,"School district in Magnolia, Texas, United States",1
Q6731946,Magnolia School District,school district in Arkansas,1
Q6731947,Magnolia School District,,1
Q6731959,Magnolia Union Elementary School District,"School district in California, United States",2
Q6733136,Mahanoy Area School District,"School district in Pennsylvania, United States",1
Q6735049,Mahwah Township Public Schools,"school district in Bergen County, New Jersey, United States",1
Q6736342,Maine Consolidated Elementary School District,"school district in Arizona, United States",1
Q6736431,Maine School Administrative District,,1
Q6736432,Maine School Administrative District 1,,1
Q6736434,Maine School Administrative District 12,"school district in Maine, United States",1
Q6736435,Maine School Administrative District 13,"school district in Maine, United States",1
Q6736436,Maine School Administrative District 15,"school district in Cumberland County, Maine, United States",1
Q6736439,Maine School Administrative District 27,"School district in Maine, United States",1
Q6736441,Maine School Administrative District 4,,1
Q6736445,Maine School Administrative District 40,"school district in Maine, United States",1
Q6736447,Maine School Administrative District 45,"school district in Aroostock County, Maine, United States",1
Q6736448,Maine School Administrative District 46,"school district in Penobscot County, Maine, United States",1
Q6736450,Maine School Administrative District 49,,1
Q6736451,Maine School Administrative District 51,"school district in Maine, United States",1
Q6736452,Maine School Administrative District 52,"School district in Androscoggin County, Maine, United States",1
Q6736454,Maine School Administrative District 53,"school district in Maine, United States",1
Q6736456,Maine School Administrative District 54,"School district in Somerset County, Maine, United States",1
Q6736460,Maine School Administrative District 60,"school district in York County, Maine, United States",1
Q6736461,Maine School Administrative District 63,"school district in Penobscot County, Maine, United States",1
Q6736462,Maine School Administrative District 7,"school district in Maine, United States",1
Q6736463,Maine School Administrative District 68,"school district in Piscataquis County, Maine, United States",1
Q6736464,Maine School Administrative District 71,"school district in York County, Maine, United States",1
Q6736465,Maine School Administrative District 74,"school district in Somerset County, Maine, United States",1
Q6736467,Maine School Administrative District 75,,1
Q6736471,Maine School Administrative District 9,"regional school district in Franklin County, Maine",1
Q6736527,Maine Township High School District 207,"public school district in Cook County, Illinois",2
Q6737255,Maize Unified School District 266,"public school district in Maize, Kansas",1
Q6744669,Malta Independent School District,school district in Texas,1
Q6745088,Malvern School District,"School district in Arkansas, United States",1
Q6745446,Mamaroneck Union Free School District,school district in the U.S. state of New York,1
Q6745879,Mammoth Spring School District,"School district in Arkansas, United States",1
Q6745881,Mammoth Unified School District,"School district in California, United States",1
Q6746822,Manalapan-Englishtown Regional School District,"school district in Monmouth County, New Jersey, United States",1
Q6747007,Manasquan Public Schools,"school district in Monmouth County, New Jersey, United States",1
Q6747015,Manassas City Public Schools,,2
Q6747018,Manassas Park City Schools,"school district that serves the city of Manassas Park, Virginia, United States",1
Q6747061,Manatee County School District,,1
Q6747534,Manchester Township School District,"school district in Ocean County, New Jersey, United States",1
Q6749213,Manhasset Union Free School District,school district school,1
Q6749243,Manhattan Beach Unified School District,School district in California,1
Q6749334,Manheim Central School District,school district in Pennsylvania,1
Q6749338,Manheim Township School District,school district in Pennsylvania,1
Q6749704,Manila School District,school district in Arkansas,1
Q6750256,Manitou Springs School District 14,"school in Manitou Springs, Colorado",1
Q6750900,Mannington Township School District,"school district in Salem County, New Jersey, United States",1
Q6751358,Manor Independent School District,"School district in Texas, United Stats",3
Q6751633,Mansfield City School District,"based in Mansfield, Ohio",1
Q6751656,Mansfield Independent School District,"School district in Texas, United States",1
Q6751673,Mansfield Public Schools,,1
Q6751696,Mansfield Township School District,"school district in Warren County, New Jersey, United States",1
Q5757923,Wilmette Public Schools District 39,barpeta Assam public school,1
Q5758722,Highland Community School District,"public school district in Riverside, Iowa, United States",1
Q5758723,Highland Community Unit School District 5,"school district in Madison, Illinois, United States",1
Q5758852,Highland Independent School District,"School district in Nolan County, Texas",1
Q5758890,Highland Local School District,"School district in Medina County, Ohio, USA",1
Q5758993,Highland Park Independent School District,"School district in Texas, United States",2
Q5758994,Highland Park Independent School District,"School district in Amarillo, Texas",1
Q5759021,Highland Park Public Schools,"School district in Middlesex County, New Jersey",1
Q5759113,Highland School District,"School district in Arkansas, United States",1
Q5759420,Highlands School District,school district,1
Q5759422,Highlands School District,"public school in Natrona Heights, Allegheny County, Pennsylvania, United States",1
Q5759524,Highline Public Schools,"School District in the Seattle, WA area",2
Q5762871,Hillcrest School District,school district in Arkansas,1
Q5762925,Hilldale Public Schools,"independent school district in Muskogee, Oklahoma, United States",1
Q5763217,Hilliard City School District,school district in Ohio,1
Q5763596,Hillsboro School District,,1
Q5763675,Hillsborough City School District,school district in California,1
Q5763803,Hillsdale Local School District,"school in Jeromesville, Ashland County, Ohio, United States",1
Q5763809,Hillsdale Public Schools,"school district in Bergen County, New Jersey, United States",1
Q5763970,Hillside Public Schools,"school district in Union County, New Jersey, United States",1
Q5764516,Hilton Central School District,"public school district in New York State, US",1
Q5766208,Hinds County School District,school district in Mississippi,1
Q5767143,Hingham School District,,1
Q5836140,Santa Monica-Malibu Unified School District,"school district located in Santa Monica, California, United States",2
Q5837272,Norwalk–La Mirada Unified School District,"public school district in Los Angeles County, California, United States",3
Q5842896,School City of Hammond,school district in the United States,2
Q5856329,"Kansas City, Kansas Public Schools","school district in Kansas City, Kansas, United States",2
Q5878771,Holbrook Unified School District,"School district in Arizona, United States",1
Q5880987,Holland Independent School District,school district in Texas,1
Q5881163,Hollandale School District,school district in Mississippi,1
Q5881293,Holley Central School District,school district in the U.S. state of New York,1
Q5881344,Holliday Independent School District,school district in Texas,1
Q5881639,Hollister Elementary School District,"School district in California, United States",1
Q5883317,Holmdel Township Public Schools,"school district in Monmouth County, New Jersey, United States",1
Q5883549,Holmes County School District,school district in Mississippi,1
Q5883593,Livonia Public Schools,school district in Michigan,2
Q5884764,Holtville Unified School District,"School district in California, United States",1
Q5887102,Holyoke School Department,,1
Q5889918,Homer-Center School District,"School district in Pennsylvania, U.S.",1
Q5889985,Homer Central Schools,school district in the U.S. state of New York,1
Q5892882,Hondo Independent School District,school district in Texas,1
Q5893224,Honeoye Central School District,school district in the U.S. state of New York,1
Q5893229,Honeoye Falls-Lima Central School District,school district in the U.S. state of New York,1
Q5893542,Honey Grove Independent School District,"school District in Honey Grove, Texas",1
Q5897507,Hood River County School District,public school,1
Q5898140,Hooks Independent School District,school district in Texas,1
Q5898762,Hoover City Schools,School district in Alabama,1
Q5898992,Hopatcong Public Schools,"school district in Sussex County, New Jersey, United States",1
Q5899461,Hope School District,"School district in Arkansas, United States",1
Q5899549,Hope Township School District,,1
Q5900472,Hopewell Township School District,school district in New Jersey.,1
Q5900490,Hopewell Valley Regional School District,"school district in Mercer County, New Jersey, United States",1
Q5900701,Hopkins Public Schools,,1
Q5902777,Horatio School District,"School district in Arkansas, United States",1
Q5905299,Horry County Schools,"public school district serving Horry County, South Carolina",1
Q5906979,Hortonville Area School District,"school district in Wisconsin, USA",1
Q5910440,Hot Springs County School District Number 1,,1
Q5910478,Hot Springs School District,school district in Arkansas,1
Q5916473,Houston County Schools,"school in Perry, Georgia, United States",1
Q5916686,Houston Public Schools,"School district headquarted in Houston, Minnesota, U.S.",1
Q5921564,Howe Independent School District,school district in Texas,1
Q5921796,Howell Township Public Schools,"School district in New Jersey, United States",1
Q5922676,Hoxie School District,school district in Arkansas,1
Q5926860,Hubbard Independent School District,school district in Texas,1
Q5927064,Huber Heights City School District,school district in Ohio,1
Q5928058,Huckabay Independent School District,school district in Texas,1
Q5928609,Hudson City School District,school district in the U.S. state of New York,1
Q5928612,Hudson City School District,school district in Ohio,1
Q5928632,Hudson County Schools of Technology,"vocational district in Hudson County, New Jersey, United States",1
Q5928744,Hudson Independent School District,school district in Texas,1
Q5928816,Hudson Public Schools,,1
Q5929585,Huffman Independent School District,school district in Texas,1
Q5933431,Hughes School District,"defunct school district in Arkansas, United States",1
Q5935795,Hull-Daisetta Independent School District,"public school in Daisetta, Texas, United States",1
Q5940310,Humboldt County School District,,1
Q5940425,Humboldt Unified School District,"School district in Arizona, United States",1
Q5941725,Humphreys County School District,school district in Mississippi,1
Q5944694,Hunterdon County Vocational School District,,1
Q5945256,Huntington Beach City School District,"School district in California, United States",1
Q5945284,Huntington Beach Union High School District,school district in California,2
Q5945309,Huntington County Community School Corporation,school district in Indiana,1
Q5945856,Huntsville City Schools,"school district serving Huntsville, Alabama",2
Q5946682,Hurley School District,,1
Q5946929,Huron School District,,1
Q5946965,Huron Valley School District,school district in Michigan,1
Q5948556,Hurst-Euless-Bedford Independent School District,"School district in Texas, United States",3
Q5983836,Iberia Parish School System,"School district in Louisiana, United States",1
Q5986012,Ichabod Crane Central School District,school district in the U.S. state of New York,1
Q5987175,Ida Public Schools,school district in Michigan,1
Q5987600,Idalou Independent School District,school district in Texas,1
Q5999825,Illinois Valley Central Unit District 321,"School district in Illinois, United States",1
Q6004217,Imlay City Community Schools,school district in Michigan,1
Q6006922,Imperial Unified School District,"school district in California, United States",1
Q6016172,Independence Public School District,"school district in Independence, Missouri",1
Q6017142,Independent School District 196,"School district in Dakota County, Minnesota",1
Q6017144,Independent School District 2142,"Public school district in Saint Louis County, Minnesota",1
Q6017147,Independent School District 318,"school district located in Itasca County, Minnesota, U.S.",1
Q6017151,Winona Area Public Schools,"school district in Winona, Minnesota",1
Q6020156,Indian Creek Local School District,"school district in Ohio, United States",1
Q6023046,Indiana Area School District,"public school in Indiana, Indiana County, Pennsylvania, United States",1
Q6027647,Industrial Independent School District,school district in Texas,1
Q6032649,Ingleside Independent School District,school district in Texas,1
Q6033040,Ingram Independent School District,school district in Texas,1
Q6045569,Interboro School District,"public school in Prospect Park, Delaware, Pennsylvania, United States",1
Q6046146,Interdistrict Public School Choice Program,,1
Q6062398,Iola Independent School District,school district in Texas,1
Q6064227,Iowa-Grant School District,,1
Q6064307,Iowa City Community School District,"public school district in Iowa City, Iowa, United States",1
Q6066327,Iraan-Sheffield Independent School District,school district in Texas,1
Q6068445,Iredell Independent School District,school district in Texas,1
Q6070043,Irion County Independent School District,school district in Texas,1
Q6072422,Iron County School District,"public school district in Iron County, Utah, United States",2
Q6073430,Iroquois Central School District,"school District in Buffalo, New York",1
Q6073473,Iroquois School District,school district in Pennsylvania,1
Q6074923,Irvington Public Schools,"school district in Essex County, New Jersey, United States",1
Q6080553,Ishpeming Public School District No. 1,school district in Michigan,1
Q6083183,Island Heights School District,"school district in Ocean County, New Jersey, United States",1
Q6088123,Issaquah School District,School district in Washington state,2
Q6093606,Italy Independent School District,school district in Texas,1
Q6094107,Itasca Independent School District,school district in Texas,1
Q6094158,Itawamba County School District,school district in Mississippi,1
Q6094474,Ithaca City School District,school district in the U.S. state of New York,1
Q6094526,Ithaca Public Schools,school district,1
Q6101593,Izard County Consolidated School District,school district in Arkansas,1
Q6106631,J. O. Combs Unified School District,school district school in the United States,1
Q6116851,Jacksboro Independent School District,school district in Texas,1
Q6116992,Jackson City School,"public school in Jackson, Kentucky, United States",1
Q6117047,Jackson County Public Schools,"school district in North Carolina, United States",1
Q6117050,Jackson County School Board,"public school in Marianna, Florida",1
Q6117052,Jackson County School District,"school district in Alabama, United States",1
Q6117054,Jackson County School District,"school district in Arkansas, United States",1
Q6117055,Jackson County School District,"school district in Georgia, United States",1
Q6117057,Jackson County School District,"school district in Mississippi, United States",1
Q6117226,Jackson Local School District,"school district in Jackson Township, Ohio, United States",1
Q6117304,Jackson Parish School Board,,1
Q6117339,Jackson Public Schools,"school in Jackson, Michigan, United States",1
Q6117363,Jackson School District,"school district in Ocean County, New Jersey, United States",1
Q6117937,Jacksonville City Schools,School district in Alabama,1
Q6117985,Jacksonville Independent School District,school district in Texas,1
Q6119924,Jacoby Creek Charter School District,school district in California,1
Q6135283,North East Independent School District,school district,3
Q6146099,Jamesburg Public Schools,,1
Q6146193,Jamestown Area School District,"public school in Jamestown, Mercer County, Pennsylvania, United States",1
Q6146258,Jamestown Public Schools,"School district in North Dakota, United States",1
Q6146285,Jamesville-DeWitt Central School District,school district in the U.S. state of New York,1
Q6160987,Jarrell Independent School District,school district in Texas,1
Q6163910,Jasper City Schools,School district in Alabama,1
Q6163924,Jasper County Community Unit School District 1,"School district in Jasper County, Illinois, United States",1
Q6163936,Jasper County School District,"school in Monticello, Georgia, United States",1
Q6163975,Jasper Independent School District,school district in Texas,1
Q6164045,Jasper School District,"School district in Arkansas, United States",1
Q6168009,Jayton-Girard Independent School District,school district in Texas,1
Q6172273,Jeannette City School District,school district in Pennsylvania,1
Q6173685,Jeff Davis County School District,"school in Hazlehurst, Georgia, United States",1
Q6175349,Jefferson-Morgan School District,school district in Pennsylvania,1
Q6175397,Jefferson City Public School District,"public school district in Missouri, United States",1
Q6175399,Jefferson City School District,"school in Jefferson, Georgia, United States",1
Q6175438,Jefferson County Public Schools,Kentucky school district,1
Q6175439,Jefferson County Public Schools,"education organization in Lakewood, United States",2
Q6175440,Jefferson County Public Schools,school district in Tennessee,1
Q6175441,Jefferson County Public Schools,school district in West Virginia,1
Q6175442,Jefferson County School District,"school in Louisville, Georgia, United States",1
Q6175443,Jefferson County School District,school district in Mississippi,1
Q6175447,Jefferson County Schools,School district in Alabama,2
Q6175456,Jefferson Davis County School District,school district in Mississippi,1
Q6175459,Jefferson Davis Parish Public Schools,"School in Louisiana, United States",1
Q6175464,Jefferson Elementary School District,school district in California,1
Q6175510,Jefferson Independent School District,"School district in Texas, United States",1
Q6175551,Jefferson Parish Public Schools,,2
Q6175581,Jefferson Schools,"school district in Michigan, US",1
Q6175694,Jefferson Township Local School District,school district in Ohio,1
Q6175695,Jefferson Township Public Schools,"school district in Morris County, New Jersey, United States",1
Q6175701,Jefferson Union High School District,"School district in California, United States",1
Q6175707,Jefferson West USD 340,"public school district in Meriden, Kansas",1
Q6177139,Jemez Valley Public Schools,,1
Q6177591,Jenkins County School District,"school in Millen, Georgia, United States",1
Q6177641,Jenkintown School District,"public school in Jenkintown, Montgomery, Pennsylvania, United States",2
Q6177668,Jenks Public Schools,school district in Oklahoma,1
Q6182182,Jericho Union Free School District,"American School district in Jericho, New York",1
Q6184799,Jersey City Public Schools,"school district in Hudson County, New Jersey, United States",2
Q6184818,Jersey Community Unit School District 100,"School district in Jersey County, Illinois, United States",1
Q6184930,Jersey Shore Area School District,public school district in Pennsylvania,1
