WikidataID,itemLabel,sitelinks
Q53648790,U.S. Chief Information Officers Council,0
Q53648790,United States CIO Council,0
Q61021291,SJRRC,0
Q84510722,Government Printing Office Police,0
Q84510722,GPO Police,0
Q100332026,MTA,0
Q104999100,SCCOE,0
Q104999100,County of Santa Clara Office of Education,0
Q107183634,Maine Dept of Labor,0
Q107183634,MDOL,0
Q510865,Texas Rangers,29
Q510865,The Texas Ranger,29
Q559229,NMMA,5
Q559229,Art Gallery of the Museum of New Mexico,5
Q559229,"Museum of Fine Arts, Museum of New Mexico",5
Q559229,AGMNM,5
Q559229,MFAMNM,5
Q611748,CFTC,12
Q611748,U.S. Commodity Futures Trading Commission,12
Q611748,United States Commodity Futures Trading Commission,12
Q648666,Department of the Treasury,42
Q648666,Treasury Department,42
Q648666,U.S. Deparment of the Treasury,42
Q648666,U.S. Treasury Department,42
Q648666,United States Treasury Department,42
Q648666,US Treasury Department,42
Q949761,NCUA,4
Q953944,SEC,33
Q953944,Securities and Exchange Commission,33
Q953944,US Securities and Exchange Commission,33
Q953944,United States Securities and Exchange Commission,33
Q953944,USSEC,33
Q1091543,BCFP,10
Q1091543,Bureau of Consumer Finance Protection,10
Q1091543,CFPB,10
Q1115603,Commission on New Technological Uses of Copyrighted Works,2
Q1115603,National Commission on New Technological Uses of Copyrighted Works,2
Q1115603,NCONTU,2
Q1250400,9-11 Commission,18
Q1250400,National Commission on Terrorist Attacks upon the United States,18
Q1331280,Air Force,24
Q1331280,Air Force Academy,24
Q1331280,USAFA,24
Q1863801,Maryland Department of Transportation Maryland Transit Administration,4
Q1863801,MDOT Maryland Transit Administration,4
Q1863801,MTA,4
Q1863801,MTA Maryland,4
Q2250917,NMDOT,3
Q2397965,THC,6
Q2397965,Texas State Historical Survey Committee,6
Q2886428,BRAC,2
Q2886428,Base Realignment and Closure,2
Q2886428,Base Realignment and Closure Commission,2
Q2886428,Commission on Base Closure and Realignment,2
Q2886428,Commission on Defense Base Closure and Realignment,2
Q3349673,OSTP,10
Q3349673,ostp.gov,10
Q3349673,White House Office of Science and Technology Policy,10
Q4683456,ACUS,2
Q4683456,Administrative Conference,2
Q4683456,United States Administrative Conference,2
Q4688441,ADC,1
Q4688441,United States Air Force Aerospace Defense Center,1
Q4697897,AFDW,6
Q4697897,District of Washington USAF,6
Q4697897,United States Air Force District of Washington,6
Q4697934,AFOTEC,2
Q4697934,Operational Test and Evaluation Center USAF,2
Q4697934,United States Air Force Operational Test and Evaluation Center,2
Q4697934,USAF Operational Test and Evaluation Center,2
Q4705265,AHC,1
Q4708609,Alaska State Library and Historical Collections and Talking Book Center,2
Q4708609,State Library of Alaska,2
Q4791771,ADPHT,1
Q4791771,"Ark. Dept. of Parks, Heritage, and Tourism",1
Q4791771,"Department of Parks, Heritage, and Tourism",1
Q4791829,Arkansas Guard,2
Q4791870,ASL,1
Q4794076,AS,1
Q4794076,1 Bomber Command USAAF,1
Q4794076,1BC,1
Q4794076,USAAF Bomber Command 1,1
Q4794076,Army Air Forces Antisubmarine Command,1
Q4794076,USAAF Antisubmarine Command,1
Q5020290,Bureau of Firearms,1
Q5020479,CalEPA,3
Q5020545,CHSRA,1
Q5124386,CAMI,2
Q5138755,"Cobb County Parks, Recreation and Cultural Affairs",1
Q5148787,DHE,1
Q5148793,CDOR,1
Q5148799,Colorado Division of Youth Corrections,1
Q5148942,CSFS,1
Q5152508,WEA,3
Q5152508,CMAS,3
Q5152508,PLAN,3
Q5152508,Commercial Mobile Alert System,3
Q5152508,Personal Localized Alerting Network,3
Q5152721,Kestnbaum Commission,1
Q5152743,Bradley Commission,1
Q23548,NASA,163
Q5195524,FL Lottery,3
Q5195524,FL Lotto,3
Q5195524,Florida Lotto,3
Q5195524,Lotto Florida,3
Q5203575,Maryland Department of Transportation State Highway Administration,2
Q5203575,Maryland SHA,2
Q5203575,MD SHA,2
Q5203575,MDOT SHA,2
Q5203575,MDOT State Highway Administration,2
Q5253281,Delaware Children’s Department,1
Q5253281,DSCYF,1
Q5253301,DGS,1
Q5409765,National Institute of Child Health and Human Development,3
Q5409765,NICHD,3
Q5424584,Federal Bureau of Investigation Laboratory,3
Q5429779,Committee on Fair Employment Practice,1
Q5429779,Fair Employment Practices Commission,1
Q5429779,President's Committee on Fair Employment Practice,1
Q5435482,FCA,2
Q5435788,FmHA,1
Q5438728,MDHS,2
Q5440206,FEA,2
Q5440206,United States Federal Energy Administration,2
Q5440211,Federal Executive Board Network,1
Q5440211,Federal Executive Boards,1
Q5440255,FHFA,4
Q5440255,fhfa.gov,4
Q5440255,US Federal Housing Finance Agency,4
Q5440270,FJC,4
Q5440308,FMP,7
Q5440308,Federal Music Project of the WPA,7
Q5440308,W.P.A. Federal Music Project,7
Q5440308,WPA Federal Music Project,7
Q5440350,FPI,3
Q5440350,"Federal Prison Industries, Inc.",3
Q5440350,UNICOR,3
Q5440366,FRD,4
Q5440366,Federal Research Division of the Library of Congress,4
Q5440366,"Federal Research Division, Library of Congress",4
Q5440366,Library of Congress Federal Research Division,4
Q5440450,Office of Federal Student Aid,2
Q5449664,FSOC,1
Q5461309,Florida Department of Agriculture,2
Q5461319,FDLE,3
Q5465436,FNS,3
Q5465436,Food & Nutrition Service,3
Q5465436,USDA FNS,3
Q5469080,Cook County Forest Preserve District,1
Q5664855,HCTRA,1
Q5684183,Department of Land and Natural Resources,2
Q5684183,DLNR,2
Q5684183,Hawai'i Department of Natural Resources,2
Q5684183,Hawaii Department of Land and Natural Resources,2
Q5690644,Health Resources & Services Administration,1
Q5690644,HRSA,1
Q5690644,United States Health Resources and Services Administration,1
Q5774674,Colorado Historical Society,1
Q5987333,ICFL,1
Q5987333,Idaho State Library,1
Q5987462,Liquor store,1
Q5987465,ISHS,1
Q5999447,IDOR,1
Q6020429,IHS,7
Q6023438,ISP,2
Q6039695,ITS,1
Q6039695,ITSA,1
Q6039695,Central Radio Propagation Laboratory,1
Q6039695,CRPL,1
Q6039695,Institute for Telecommunication Services and Aeronomy,1
Q6039695,Inter-Service Radio Propagation Laboratory,1
Q6039695,Interservice Radio Propagation Laboratory,1
Q6039695,IRPL,1
Q6043864,IARPA,7
Q6072791,IRRRB,1
Q6135106,Byrd prison,2
Q6135106,TDCJ Byrd,2
Q6188880,JPL Science Division,2
Q6303093,Colorado Judicial Branch,1
Q6364967,KDOR,1
Q6824972,MAC,1
Q6824972,Minneapolis-Saint Paul Metropolitan Airports Commission,1
Q6825291,MTC,1
Q6825291,California Metropolitan Transportation Commission,1
Q6825322,Illinois Metropolitan Water Reclamation District,2
Q6825322,"Metropolitan Water Reclamation District, Illinois",2
Q6825322,MWRD,2
Q6825323,MWD,2
Q6837520,Michigan Department of Agriculture,1
Q6837525,Michigan DEQ,1
Q6837530,Department of Commerce,1
Q6837532,Michigan DNR,1
Q6837604,MI Lottery,1
Q6837604,MI Lotto,1
Q6837604,Michigan Lotto,1
Q6869248,MBDA,3
Q17032890,TECO-Denver,1
Q17032898,TECO-Honolulu,1
Q17032909,TECO-Boston,1
Q17032919,TECO-Los Angeles,1
Q105683417,Delaware DOR,0
Q105710662,Commission on the Naming of Items of the Department of Defense that Commemorate the Confederate States of America or Any Person Who Served Voluntarily with the Confederate States of America,1
Q105710662,Confederate naming commission,1
Q105710662,Confederate renaming commission,1
Q106595602,Commission on Indian Trust Administration and Reform,0
Q106595602,Secretarial Commission on Indian Trust Administration and Reform,0
Q109300620,Jefferson County (Ala.). County Commission,0
Q109300620,"Jefferson Co., Ala. County Commission",0
Q109803554,Dayton City Commission Office,0
Q110252391,CRC,0
Q110585945,DCIHC,0
Q17032936,TECO-San Francisco,1
Q17032945,TECO-Chicago,1
Q17032954,TECO-Seattle,1
Q17032961,TECO_Miami,1
Q17063385,TECO-New York,2
Q30268468,WVLC,1
Q30283801,NM Human Services Department,0
Q30289627,State Library of Illinois,1
Q33121975,Governor’s Office of Maryland,0
Q33121975,Maryland Office of the Governor,0
Q33121975,Maryland State Office of the Governor,0
Q33121975,Office of the Maryland Governor,0
Q33121975,State of Maryland Office of the Governor,0
Q41240748,Minnesota DOR,1
Q41240748,MN DOR,1
Q41240748,MNDOR,1
Q50040852,DAH,1
Q50040852,Department of Arkansas Heritage,1
Q50040852,Department of Arkansas Natural and Cultural Heritage,1
Q50356290,DHHS,0
Q50356290,Maine Department of Health & Human Services,0
Q50356290,Maine Dept. of Health & Human Services,0
Q50356290,Maine Dept. of Health and Human Services,0
Q50356290,Maine DHHS,0
Q50356290,State of Maine Department of Health and Human Services,0
Q58012844,NH DNCR,0
Q59420786,CFO Council,0
Q59420786,CFOC,0
Q59420786,Chief Financial Officers Council,0
Q59420930,CAO Council,0
Q59420930,CAOC,0
Q59420930,Chief Acquisition Officers Council,0
Q59535847,DFS,1
Q59827763,Upper Montgomery County Volunteer Fire Department - Station 14,0
Q59827763,Upper Montgomery County Volunteer Fire Department Fire Station 14,0
Q59827763,Upper Montgomery County Volunteer Fire Department Station 14 Beallsville,0
Q60191890,MVFD,1
Q62026223,SDSL,1
Q65072691,Virginia Space,3
Q65659313,Portland Planning Commission,0
Q65766974,NM Film Office,0
Q65766974,NMFO,0
Q72926688,Georgia State Parks and Historic Sites,0
Q84506111,SCIRP,0
Q84506111,Select Commission On Immigration And Refugee Policy,0
Q84506111,U.S. Select Commission On Immigration And Refugee Policy,0
Q84506111,USSCIRP,0
Q85740494,Alaska Department of Revenue - Tax Division,1
Q85740494,Alaska Department of Revenue Tax Division,1
Q85769010,INPC,1
Q94201954,COC,1
Q95690764,"Department of General Services, Hall of Records Commission",0
Q95690764,"Maryland Department of General Services, Hall of Records Commission",0
Q95690764,Maryland Hall of Records,0
Q96067104,Senate Committee on the District of Columbia on the Improvement of the Park System of the District of Columbia,0
Q96067104,Senate Park Commission,0
Q96067104,United States Congress Senate Park Commission,0
Q96067104,United States Senate Committee on the District of Columbia on the Improvement of the Park System of the District of Columbia,0
Q96067104,United States Senate Park Commission,0
Q96153067,Attorney General's Committee on Administrative Procedures,0
Q96666298,Mountain Lakes Fire Department,0
Q97174908,OSE,1
Q97928899,Tennessee Department of Economic and Community Development,0
Q97928899,TNECD,0
Q98358573,ASA,1
Q98665910,"Henry County Commission, Alabama",0
Q98665910,Henry County Commissioners,0
Q98690925,CSAC,0
Q101208291,CCC,0
Q102226687,IGB,2
Q102289054,WUC,0
Q102289054,"New Mexico Office of the State Engineer, Water Use and Conservation Bureau",0
Q102289054,New Mexico Office of the State Engineer's Water Use and Conservation Bureau,0
Q102289054,Office of the State Engineer's Water Use and Conservation Bureau,0
Q102289054,Water Use and Conservation,0
Q103174336,U.S. Cyberspace Solarium Commission,0
Q103174336,United States Cyberspace Solarium Commission,0
Q103499666,APD,0
Q104904343,AML,0
Q104905154,NM Acequia Commission,0
Q104905157,New Mexico Acupuncture Board,0
Q104905159,NMDA,0
Q104905161,OAAA,0
Q104905163,ALTSD,0
Q105627422,January 6 commission,3
Q105682604,Vermont Tax Department,0
Q105683014,Alaska DOR,0
Q105683200,Arizona DOR,0
Q105683325,ADFA,0
Q105683389,CA Department of Tax and Fee Administration,0
Q105683389,CDTFA,0
Q105683411,DRS,0
Q105683411,CDRS,0
Q105683411,Connecticut State Department of Revenue Services,0
Q6981810,NAVFAC,3
Q7009175,State of New Jersey Department of Community Affairs,1
Q7009281,NJN,1
Q7013135,New York City Panel for Educational Policy,1
Q7054474,NC DCR,1
Q7054474,"North Carolina Department of Art, Culture, and History",1
Q7054474,North Carolina Department of Cultural Resources,1
Q7054474,NC DNCR,1
Q7054646,N.C. Wildlife Resources Commission,1
Q7054646,N.C. Wildlife,1
Q7055007,Department of Labor and Human Rights,1
Q7055007,North Dakota Department of Labor,1
Q7059126,NOVA Parks,1
Q7079164,Office of Mental Retardation and Developmental Disabilities,1
Q7079166,OVC,2
Q7079166,DOJ OVC,2
Q7079166,United States Office for Victims of Crime,2
Q7079217,FHEO,2
Q7079217,OFHEO,2
Q7079220,OFCCP,2
Q7079253,Juvenile Justice and Delinquency Prevention Office,2
Q7079253,OJJDP,2
Q7079258,OLC,2
Q7079258,Department of Justice Office of Legal Counsel,2
Q7079258,DOJ OLC,2
Q7079259,OLP,1
Q7079259,Department of Justice Office of Legal Policy,1
Q7079259,DOJ OLP,1
Q7079288,White House Office of Presidential Correspondence,1
Q7079291,DOJ Office of Professional Responsibility,4
Q7079291,DOJ OPR,4
Q7079291,Office of Professional Responsibility,4
Q7079296,Office of Public Health and Science,2
Q7079302,DOE Office of Science,4
Q7079302,Office of Energy Research,4
Q7079302,United States Department of Energy Office of Science,4
Q7079309,IER,1
Q7079309,Office of Special Counsel for Immigration-Related Unfair Employment Practices,1
Q7079310,OSEP,1
Q7079316,Office of Surface Mining,2
Q7079316,"Office of Surface Mining, Reclamation, and Enforcement",2
Q7079316,OSMRE,2
Q7079318,OTP,1
Q7079318,White House Office of Telecommunications Policy,1
Q7079320,TFFC,2
Q7079327,DOL OWCP,1
Q7079327,OWCP,1
Q7079327,Office of Workers Compensation Programs,1
Q7079331,OAA,1
Q7079368,Department of State Office of the Historian,2
Q7079368,"Office of the Historian, Department of State",2
Q7079368,United States Department of State Office of the Historian,2
Q7079379,Law Revision Counsel,1
Q6392396,KSP,1
Q6394141,Kern Regional Transit,1
Q6456199,L.A. Care,1
Q6456199,Local Initiative Health Authority of Los Angeles County,1
Q6542699,Virginia State Library,1
Q6542699,Virginia State Library and Archives,1
Q6682075,DMH,1
Q6682075,LACDMH,1
Q6682078,Los Angeles County Parks,1
Q6682081,LACDPW,1
Q6682328,LA School Police,2
Q6682328,LASPD,2
Q6682328,Los Angeles Unified School District Police Department,2
Q6689077,BESE,1
Q6724509,Mackinac State Historic Parks,1
Q6724509,MSHP,1
Q6781255,M-N.C.P.P.C.,2
Q6781255,M-NCPPC,2
Q6781255,Maryland National Capital Park and Planning Commission,2
Q6781255,Maryland-National Capital Park & Planning Commission,2
Q6781255,MNCPPC,2
Q6781273,MAA,2
Q6781273,MDOT MAA,2
Q6781307,"Maryland Department of Labor, Licensing and Regulation",1
Q6781307,MD Department of Labor,1
Q6781308,Maryland DNR,1
Q6781308,MD Department of Natural Resources,1
Q6781308,MD DNR,1
Q6781309,Maryland Department of Natural Resources Police,1
Q6781309,Maryland DNR Natural Resources Police,1
Q6781309,Maryland Natural Resources Police Force,1
Q6784198,MBTA Police,1
Q6784204,Massachusetts Free Public Library Commission,2
Q6784204,MBLC,2
Q6978360,NSOC,5
Q6978856,NTIS,4
Q6978888,NTIA,3
Q6979287,NVPO,1
Q6980595,NRCS,13
Q6980595,Soil Conservation Service,13
Q6981647,Navajo Nation Rangers,1
Q16203841,Nebraska Department of Health & Human Services,1
Q16850598,CalSTA,2
Q16934403,OKOHS,1
Q16943647,New Mexico Department of Tourism,1
Q16943647,NMTD,1
Q16982577,MVD,1
Q16982577,Motor Vehicle Department,1
Q16982577,Motor Vehicle Division,1
Q16984257,MHC,1
Q17012313,DHHS,1
Q17012313,New Hampshire Department of Health and Human Services,1
Q17012313,Nh State Department of Health and Human Sers,1
Q17019742,FWP,1
Q17019742,"Montana Department of Fish, Wildlife, and Parks",1
Q17019742,Montana Department of FWP,1
Q17019742,"Montana Fish, Wildlife & Parks",1
Q17019742,"Montana Fish, Wildlife and Parks",1
Q17019742,"Montana Fish, Wildlife, and Parks",1
Q17019742,Montana FWP,1
Q17060266,ODFW,1
Q17063613,State of New Jersey Department of Law and Public Safety,1
Q17091547,NJ Department of Environmental Protection,2
Q17091547,NJDEP,2
Q17108012,NMED,1
Q7079379,Office of the Law Revision Counsel of the House of Representatives,1
Q7079379,OLRC,1
Q7079383,HealthIT,1
Q7079383,Office of the National Coordinator for Health IT,1
Q7079383,ONC,1
Q7079393,Department of Justice ffice of the Pardon Attorney,1
Q7079421,Taxpayer Advocate Service,1
Q7079431,OVW,3
Q7079431,Department of Justice Office on Violence Against Women,3
Q7079431,DOJ OVW,3
Q7079431,Violence Against Women Office,3
Q7101363,Oregon Library Commission,2
Q7163716,Pennsylvania Department of Public Welfare,1
Q7163731,PGC,1
Q7163731,PA Game Commission,1
Q7164000,PLCB,1
Q7257657,PUCT,1
Q7257657,Texas Public Utility Commission,1
Q7320922,RIHPHC,1
Q7566604,SCHP,1
Q7603401,MA State Library,2
Q7603401,Mass. State Library,2
Q7603403,North Carolina State Library,2
Q7700092,THC,1
Q7700244,TWRA,1
Q7902414,Utah Division of State History,1
Q7921673,ACCD,1
Q7921673,Vermont ACCD,1
Q7921778,VSP,1
Q7934396,Virginia Fish Commission,1
Q7986845,WVDJS,1
Q12062400,"National Hispanic Cultural Center (Albuquerque, N.M.)",4
Q14681677,California State Teachers' Retirement System,3
Q14688462,Indiana State Library,2
Q7890752,USMB,4
Q7890752,Metric Board,4
Q7890752,U. S. Metric Board,4
Q7890754,مطور فكرة امريكية تعالج من المرض النفسي خلال٢٤ساعة فقط,1
Q7890847,OPM,6
Q7890847,Office of Personal Management,6
Q7890847,USOPM,6
Q7890849,OSC,2
Q7890849,Office of Special Counsel,2
Q7890849,U. S. Office of Special Counsel,2
Q7890849,U.S. Office of Special Counsel,2
Q7890849,US Office of Special Counsel,2
Q7891195,PCAST,2
Q7891195,President's Committee of Advisors on Science and Technology,2
Q7891195,President's Council of Advisors on Science and Technology,2
Q7892247,UST,1
Q7892247,U.S. Trustee Program,1
Q7892247,USTP,1
Q7895202,police departments at the University of California,1
Q7895202,UC Police Department,1
Q7895202,UCPD,1
Q7895202,University of California Police,1
Q7895202,University of California police departments,1
Q7895202,University of California System Police Department,1
Q12177622,MWAA,1
Q15679789,NJ State Police,4
Q15679789,State Police of New Jersey,4
Q17108062,New Mexico Tax and Rev,1
Q17108062,NM Taxation and Revenue Department,1
Q17152659,WAB,1
Q108897890,VHRC,0
Q7082412,OTA,1
Q7082412,Oklahoma Transportation Authority,1
Q7097793,ORS Office,2
Q7101169,ODE,1
Q7101169,Oregon State Department of Education,1
Q7101287,Department of Parks and Recreation,2
Q7101287,OPRD,2
Q7101287,Oregon State Parks and Recreation Department,2
Q7101287,State Parks and Recreation Department,2
Q7101355,OSBHE,1
Q722319,Commission on the Assassination of President John F. Kennedy,29
Q722319,Commission on the Assassination of President Kennedy,29
Q722319,President's Commission on the Assassination of President Kennedy,29
Q722319,United States Warren Commission,29
Q1666603,OutRight Action International,10
Q2933971,BI,5
Q2933971,CBI,5
Q2933971,Bureau of Investigation,5
Q2986366,NACCD,2
Q2986366,National Advisory Commission on Civil Disorders,2
Q3296292,MSP,4
Q3296292,MDSP,4
Q3296292,Maryland Department of State Police,4
Q3560687,VSP,3
Q4669381,Abram S Hewitt State Forest,4
Q4669381,Hewitt State Forest,4
Q4708614,Alaska Highway Patrol,6
Q4708614,Alaska State Police,6
Q4708614,Alaska Territorial Police,6
Q4708614,AST,6
Q4708614,Division of Alaska State Troopers,6
Q5127178,Board Of County Commissioners of Clark County,1
Q6784223,MCAD,1
Q7164001,PA Lottery,2
Q7164001,PA Lotto,2
Q7164001,Pennsylvania Lotto,2
Q7164019,PNRRA,1
Q7164035,PA PUC,1
Q7197274,PHMSA,4
Q7201230,PDS,5
Q7231911,Portland Development Commission,1
Q7241171,PMC,1
Q7241171,Presidential Management Council,1
Q7246019,PCLOB,1
Q7258708,PREPA,1
Q7258708,AEEPR,1
Q7302993,recovery.gov,1
Q7336244,RMA,2
Q7338467,RCOE,1
Q7355913,RML,2
Q7355913,Rocky Mountain Laboratory,2
Q7397015,RT,2
Q7397015,Sac RT,2
Q7397015,SacRT,2
Q7413923,SFAC,1
Q7433602,EPA SAB,1
Q7433602,EPA Science Advisory Board,1
Q7433602,SAB,1
Q7442080,City Light,1
Q7562178,SCWA,1
Q7566949,SDAC,1
Q7567246,SFRTA,3
Q7601948,SARTA,1
Q7674010,Tacoma City Public Utilities,1
Q7681664,THEA,1
Q7681664,Tampa Hillsborough Expressway Authority,1
Q7707626,DADS,2
Q7708214,TWC,2
Q7850598,Tualatin Hills Park and Recreation District,1
Q7850598,THPRD,1
Q7863137,Commission for the Preservation of America's Heritage Abroad,1
Q7863137,United States Commission for the Preservation of America's Heritage Abroad,1
Q7863163,Office of Legislative Affairs,1
Q7863163,Department of Justice Office of Legislative Affairs,1
Q7863163,DOJ OLA,1
Q7863164,Office of Special Counsel,2
Q7863164,Office of the Special Counsel,2
Q7863164,U.S. Department of Justice Office of the Special Counsel,2
Q7863164,United States Department of Justice Office of Special Counsel,2
Q7863164,United States Department of Justice Office of the Special Counsel,2
Q7866380,United States Department of Agriculture's Office of Rural Development,1
Q7889184,USCC,3
Q7889184,US-China Commission,3
Q7889456,Army Industrial Hygiene Laboratory,3
Q7889456,United States Army Public Health Center,3
Q7889459,CMA,1
Q7889463,CMH,10
Q7889463,"Center of Military History, United States Army",10
Q7889567,SDNY,4
Q7889567,S.D.N.Y,4
Q7889567,U.S.A.O. S.D.N.Y.,4
Q7889567,USAO SDNY,4
Q7889588,U.S. Bureau of Mines,2
Q7889635,USCIRF,8
Q7889655,OCWR,1
Q7889655,Office of Congressional Workplace Rights,1
Q7889655,United States Congress Office of Congressional Workplace Rights,1
Q7889731,Civil Division,1
Q7889732,Civil Rights Division,1
Q7889732,Department of Justice Civil Rights Division,1
Q7889733,Department of Justice Environment and Natural Resources Division,1
Q7889733,ENRD,1
Q7889733,Environment and Natural Resources Division,1
Q7889734,JMD,1
Q7889734,Department of Justice Justice Management Division,1
Q7889734,DOJ JMD,1
Q7889734,Justice Management Division,1
Q7889734,Office of Management and Finance,1
Q7889735,NSD,1
Q7889735,National Security Division,1
Q7889735,DOJ NSD,1
Q7889738,DOJ Tax Division,1
Q7889738,Tax Division,1
Q7889741,Criminal Division,2
Q7889741,DOJ Criminal Division,2
Q7889886,USFA,4
Q7889886,U.S. Fire Administration,4
Q7889888,United States Bureau of Fisheries,2
Q7889888,United States Commission of Fish and Fisheries,2
Q7889925,Homeland Security Council,9
Q7889925,U.S. Homeland Security Council,9
Q7890686,U.S. Hydrographic Office,3
Q7890686,U.S.H.O.,3
Q7890747,Merit Systems Protection Board,1
Q7890747,MSPB,1
Q7890747,USMSPB,1
Q5251378,DFAS,2
Q5251381,DHRA,2
Q5251388,DCA,8
Q5251388,DISA,8
Q5251388,Defense Communications Agency,8
Q5253341,DRJTBC,1
Q5283409,D.C. Court of Appeals,4
Q5283409,DC Court of Appeals,4
Q5461315,Florida Health,1
Q5613447,GDOE,2
Q5613447,Guam Department of Education,2
Q5647122,South Dakota Historical Society,2
Q5788429,New Jersey Department of Health and Senior Services,2
Q5788429,State of New Jersey Department of Health,2
Q5803328,Texas Department of Protective and Regulatory Services,2
Q5987440,Idaho Department of Education,1
Q5999444,IDPH,2
Q5999462,Illinois EPA,1
Q5999508,Illinois Historic Preservation Agency,1
Q6781499,Maryland State Superintendent of Schools,4
Q6781499,MSDE,4
Q6781499,Maryland Department of Education,4
Q6781499,Maryland State Department of Education,4
Q6781499,"Maryland, Education",4
Q6781499,MDK12,4
Q6837524,Michigan Department of Public Instruction,3
Q6868216,MDE,1
Q6879553,MDC,2
Q6966951,Metro Parks and Recreation,1
Q6966951,Metro Parks Nashville,1
Q6966951,Nashville Board of Parks and Recreation,1
Q6966951,Nashville Metro Parks and Recreation,1
Q6966951,Nashville Park Board,1
Q6966951,Nashville Parks and Recreation,1
Q6971343,NCIPC,1
Q6971388,NCAVC,3
Q6972009,NCJRS,2
Q6972009,ncjrs.gov,2
Q6972114,NOAA Data Buoy Office,2
Q6972672,United States Department of Agriculture National Finance Center,2
Q6972672,USDA National Finance Center,2
Q6972672,USDA NFC,2
Q6973519,NISP,1
Q6973612,NIBIB,3
Q6973630,NIC,1
Q6973630,NICIC,1
Q6973751,NIDA,6
Q6973755,NIMHD,1
Q6974287,NMB,1
Q7014093,New York State Education Dept.,2
Q7080796,ODE,2
Q7889730,Antitrust Division,2
Q7889730,DOJ Antitrust Division,2
Q7902367,Utah Geological and Mineralogical Survey,1
Q7923605,SEN Defense Congress Commander,1
Q7923618,VA Office of Research and Development,1
Q7923618,VA Research and Development,1
Q7926418,VVTA,1
Q7933164,ViCAP,3
Q7933164,VICAP,3
Q7934242,DBHDS,1
Q7934242,Department of Behavioral Health and Development Services,1
Q7934242,Virginia Department of Behavioral Health and Development Services,1
Q7934242,"Virginia Department of Mental Health, Mental Retardation, and Substance Abuse",1
Q7934259,VEC,1
Q7959495,Department of Labor Wage and Hour DIvision,1
Q7959495,DOL WHD,1
Q7959495,WHD,1
Q7971840,Washington Department of Natural Resources,1
Q7971840,Washington State Department of Natural Resources,1
Q7971840,Washington State DNR,1
Q7972237,DAHP,1
Q7972237,Department of Archaeology & Historic Preservation,1
Q7972237,WA DAHP,1
Q7972237,Washington Department of Archaeology & Historic Preservation,1
Q7972238,DEL,1
Q7972252,WSIPP,1
Q7972264,Office of Superintendent of Public Instruction,1
Q7972264,OSPI,1
Q7972264,Washington Office of Superintendent of Public Instruction,1
Q7972264,Washington State Office of Superintendent of Public Instruction,1
Q7972267,Parks and Recreation Commission,0
Q7972267,State Parks and Recreation Commission,0
Q7984847,NTWC,1
Q7984847,West Coast and Alaska Tsunami Warning Center,1
Q8001322,WS,2
Q8035341,WAOB,1
Q8354833,DSNY,5
Q16849153,United States Bureau of the Fiscal Service,2
Q16909451,New York Department of Labor,1
Q16909451,NYDOL,1
Q16909451,NYSDOL,1
Q17020938,VA DHR,1
Q57600280,OHP,0
Q57600280,California OHP,0
Q57600280,California State Office of Historic Preservation,0
Q57600280,Office of Historic Preservation,0
Q57786143,Office of History and Archaeology,0
Q57786205,ASHPO,0
Q57786272,Arizona SHPO,0
Q57835098,AHPP,0
Q57835454,Office of Archaeology and Historic Preservation,0
Q57835454,OAHP,0
Q57835454,Colorado OAHP,0
Q57835711,State Historic Preservation Office,0
Q57835711,Connecticut SHPO,0
Q57907382,HPD,0
Q57907382,Georgia HPD,0
Q57907382,Historic Preservation Division,0
Q57907985,DC SHPO,0
Q57908653,Wyoming SHPO,0
Q57908968,WV SHPO,0
Q57911566,PA SHPO,0
Q57982924,Oregon SHPO,0
Q57983289,Ohio SHPO,0
Q100996191,"County Commission (Covington County, Alabama)",0
Q105683471,Idaho Tax Commission,0
Q105683543,Maine DAFS,0
Q105683553,MRS,0
Q105684168,Mass DOR,0
Q106690768,District of Columbia Office of Public Records,1
Q260239,House Committee on Ways and Means,6
Q260239,House Ways and Means Committee,6
Q321717,State Historical Society of Wisconsin,3
Q1053145,NTSB,30
Q1053145,United States National Transportation Safety Board,30
Q1501657,GSA,11
Q1501657,U.S. General Services Administration,11
Q1501657,United States General Services Administration,11
Q1501657,USGSA,11
Q1540462,St. Croix River State Forest,4
Q1647529,TEA,5
Q4170975,MVD Texas,2
Q4170975,Texas DMV,2
Q4170975,TxDMV,2
Q4791767,ADE,1
Q5020431,CA DMV,1
Q5020431,California DMV,1
Q5020431,DMV CA,1
Q5205058,NPPD,10
Q5205058,CISA,10
Q5205058,Cybersecurity & Infrastructure Security Agency,10
Q5205058,DHS CISA,10
Q5205058,DHS National Protection and Programs Directorate,10
Q5205058,National Protection and Programs Directorate,10
Q5205058,United States Cybersecurity and Infrastructure Security Agency,10
Q5205529,DRMS,1
Q5205529,DPDS,1
Q5205529,Defense Logistics Agency Disposition Services,1
Q5205529,Defense Property Disposal Service,1
Q5205529,Defense Reutilization and Marketing Service,1
Q5205529,Defense Reutilization Marketing Office,1
Q5205529,Disposition Services,1
Q5205529,DRMO,1
Q5251350,DAITC,1
Q5251367,DCAA,3
Q5251368,"Defence Contract Management Agency, DCMA",4
Q106690768,District of Columbia Office of Public Records and Archives,1
Q106690768,"District of Columbia Office of Public Records Management, Archival Administration, and Library of Governmental Information",1
Q106690768,"Office of Public Records Management, Archival Administration and Library of Government Information",1
