WikidataID,itemLabel,en_description,sitelinks
Q939566,United Nations Messenger of Peace,highest ranking goodwill ambassador designation of the United Nations,10
Q4614,University of Southern California,"private university in Los Angeles, California",60
Q9531,BBC,public service broadcaster of the UK,127
Q643783,Pristina International Airport Adem Jashari,"airport in Pristina, Kosovo",44
Q457862,"International Covenant on Economic, Social and Cultural Rights",covenant adopted in 1966 by United Nations General Assembly resolution,63
Q38994,Human Development Index,"composite statistic of life expectancy, education, and income indices",119
Q130290,Hyogo Prefecture,prefecture of Japan,92
Q488048,PricewaterhouseCoopers,multinational professional services brand,45
Q217072,United States Agency for International Development,"United States independent government agency that extends assistance to countries recovering from disaster, trying to escape poverty, and engaging in democratic reforms",46
Q117892,World Wide Fund for Nature,international non-governmental organization,87
Q17496372,Margareta WahlstrÃ¶m,Swedish disaster relief expert,3
Q216047,Le Figaro,French daily newspaper,56
Q16955,Tsinghua University,"university in Beijing, China",60
Q499451,Rutgers University,"multi-campus American public research university in New Jersey, United States",47
Q117,Ghana,sovereign state in West Africa,294
Q326154,Sam Bockarie,Sierra Leonean rebel (1963-2003),5
Q2701197,National Democratic Institute for International Affairs,non-profit organization to support democracy,12
Q440874,Brigita SchmÃ¶gnerovÃ¡,Slovak politician,6
Q13353,Montserrat,British overseas territory in the Caribbean,143
Q751442,Sudan Liberation Movement/Army,Darfuri rebel group,16
Q681487,Financial Action Task Force on Money Laundering,intergovernmental organization,28
Q757276,Pacific Islands Forum,intergovernmental organization,30
Q954,Zimbabwe,sovereign state in southern Africa,290
Q967,Burundi,sovereign state in Africa,274
Q42800,Belo Horizonte,"capital city of the state of Minas Gerais, Brazil",128
Q2340041,International Day of United Nations Peacekeepers,UN world day,25
Q178139,United Nations Security Council Resolution 1244,United Nations Security Council resolution,31
Q39988,Yonsei University,private university with campuses in Seoul and Incheon in South Korea,30
Q1191202,University of North Carolina,public university system for North Carolina,19
Q49213,University of Texas at Austin,"public university in Austin, Texas",49
Q309350,Northwestern University,"private university in Illinois, United States",55
Q1190597,Long Island City,"neighborhood in Queens, New York City",26
Q1067299,Toronto Star,"daily newspaper in Toronto, Ontario, Canada",31
Q175386,International Paralympic Committee,global governing body for the paralympic movement,37
Q319979,Western Equatoria,State of South Sudan,33
Q488519,Eastern Equatoria,state of South Sudan,37
Q66,Boeing,aerospace and defense manufacturer in the United States,97
Q51103,Cali,capital of the Colombian department of Valle del Cauca,105
Q1041737,Carleton University,"university in Ottawa, Ontario, Canada",26
Q11507731,United Nations Association of Japan,,1
Q272930,Parliament of Sweden,supreme legislative body of Sweden,61
Q205995,Caribbean Community,organisation of 15 Caribbean nations and dependencies,53
Q390216,The Sydney Morning Herald,Australian daily newspaper,32
Q42620,Palestinian National Authority,"interim government in Western Asia, governing West Bank Areas A and B since 1994 and, until 2006, the Gaza Strip",85
Q225,Bosnia and Herzegovina,country in Southeast Europe,317
Q112863357,Government of the Republic of CÃ´te d'Ivoire,Ivorian executive power,0
Q4691556,Agathon Rwasa,"Burundian politician, leader of the CongrÃ¨s National pour la LibÃ©ration (CNL)",6
Q3488437,Iraq Survey Group,fact-finding mission,6
Q20572517,Kosovo Trust Agency,government agency in Kosovo,1
Q105095016,Government of Botswana,"Government of Botswana is the central government of Botswana. The Seat of the Government is located in Gaborone, Botswana.",1
Q3773957,Government of Kosovo,,15
Q7888387,United Nations Federal Credit Union,credit union,2
Q270222,Michigan State University,"public research university in East Lansing, Michigan, United States",48
Q66048,Deutsche Bank,German global banking and financial services company,70
Q32874,United Nations Economic Commission for Latin America and the Caribbean,organization,24
Q1764511,G7,international intergovernmental economic organization,69
Q1136247,World Energy Council,organization,14
Q235,Monaco,sovereign city-state on the French Riviera,299
Q1427752,United Nations Interregional Crime and Justice Research Institute,organization,10
Q39,Switzerland,country in Central Europe,353
Q492442,United Nations University,academic and research arm of the United Nations,35
Q212235,American International Group,American multinational insurance corporation,37
Q7888453,United Nations Literacy Decade,,1
Q1037,Rwanda,sovereign state in Africa,273
Q115,Ethiopia,country in the Horn of Africa,307
Q633529,Erasmus University Rotterdam,public research university in the Netherlands,32
Q152087,Humboldt University of Berlin,"public research university in Berlin, Germany",75
Q633163,Union for National Progress,political party,10
Q694772,United Nations Peacekeeping Force in Cyprus,United Nations peacekeeping force,25
Q976978,World Resources Institute,organization,11
Q1159,Andhra Pradesh,state in India,137
Q11827613,United Nations Millennium Project,,3
Q929,Central African Republic,country in Central Africa,270
Q457281,University of Illinois at UrbanaâChampaign,"public research university in Urbana and Champaign, Illinois, United States",42
Q777636,National Urban League,American advocacy group,8
Q23337,Salt Lake City,"city in and county seat of Salt Lake County, Utah, United States and the capital of Utah",147
Q1141571,Macalester College,"private liberal arts college in Saint Paul, Minnesota",10
Q744948,New Rochelle,"cityÂ inÂ Westchester County, New York,Â United States",52
Q213439,University of Virginia,"public university in Charlottesville, Virginia",60
Q2942152,Catholic Relief Services,organization,7
Q542209,Angolan Armed Forces,combined military forces of Angola,17
Q1140115,Government of Russia,"highest federal executive body in the Russian Federation, headed by the Prime Minister",37
Q4115532,Global Health Council,organization,4
Q1000,Gabon,equatorial country in West Africa,266
Q188307,The Salvation Army,Nonprofit organization,60
Q42375,International Mother Language Day,worldwide annual observance to promote awareness of linguistic and cultural diversity,128
Q1666085,Intergovernmental Oceanographic Commission,organization,14
Q81307,Greenpeace,non-governmental environmental organization,91
Q173395,Cisco Systems,American multinational technology company,65
Q1617,Urdu,Indo-Aryan language spoken in Pakistan and India,204
Q1568,Hindi,Indo-Aryan language spoken chiefly in North India,205
Q1143289,Yale Law School,law school of Yale University,25
Q577112,International Law Association,international non-profit organization,12
Q156598,Leiden University,university in the Netherlands,73
Q1354,Dhaka,capital and largest city of Bangladesh,194
Q219563,University of Washington,"public research university in Seattle, Washington, United States",80
Q2268915,OSCE Minsk Group,azerbaijan-Armenia security pact,24
Q688929,Green Cross International,environmental organization,19
Q29231846,Yahoo Inc.,American internet company (2017âpresent),13
Q1635196,Port Loko,city,15
Q2899684,Central Bank of Liberia,,6
Q502044,NAACP,civil rights organization in the United States,39
Q133396,Knesset,unicameral national legislature of Israel,82
Q7888489,United Nations Peace Messenger Cities,,3
Q19755,International Air Transport Association,trade group of airlines,80
Q176296,Verkhovna Rada,parliament of Ukraine,55
Q7182737,Philadelphia Liberty Medal,"American medal, human rights award",9
Q16733607,Government of Ghana,government of the republic of Ghana,4
Q5589197,Government of Colombia,"republic with separation of powers into executive, judicial and legislative branches",5
Q154797,Bundestag of Germany,legislature of Germany; parliament,86
Q678435,Middle Shebelle,region of Somalia,31
Q8691,Heathrow Airport,"major international airport serving London, England, United Kingdom",92
Q392787,OPEC Fund for International Development,organization,8
Q15042419,United Nations Statistical Commission,Commission of the UN Economic and Social Council,7
Q218868,Trilateral Commission,"non-governmental, non-partisan discussion group founded by David Rockefeller in July 1973, to foster closer cooperation among North America, Western Europe, and Japan",37
Q16056320,Government of Sri Lanka,central government of the Democratic Socialist Republic of Sri Lanka,4
Q37736,North Caucasus,subregion in Eastern Europe,77
Q5118,Republic of Dagestan,republic of Russia,155
Q5237,Republic of North Ossetia-Alania,"federal subject of Russia, republic of Russia",137
Q1165,Bihar,state in eastern India,134
Q223920,Pointe-Noire,city in the Republic of the Congo,65
Q656817,Sam Rainsy,Cambodian politician,16
Q994245,Podujevo,city in Kosovo,32
Q49121,Harvard Medical School,"medical school in Boston, Massachusetts",23
Q1020,Malawi,sovereign state in Africa,271
Q681447,United Nations Committee on the Peaceful Uses of Outer Space,United Nations committee responsible for drafting and maintaining space law treaties,22
Q1437,Rajasthan,state in north-western India,132
Q2862862,Central African Armed Forces,combined military forces of the Central African Republic,8
Q9427,Timbuktu,city in Mali,118
Q861764,CBS News,news division of the American television and radio service CBS,25
Q181574,North American Free Trade Agreement,trade bloc,62
Q519427,University of Denver,private university in the Rocky Mountain Region of the United States,22
Q319014,Central European Free Trade Agreement,organization,41
Q130965,Fordham University,private research university in New York City,35
Q656185,South Orange,"township in Essex County, New Jersey, United States",25
Q7776037,The World Peace Prayer Society,organization,2
Q868497,Nimba,county in the north-central portion of Liberia,32
Q11977461,International Development Law Organization,organization,6
Q1140241,State University of New York,public university system in New York state,30
Q178848,University of Notre Dame,"Catholic university located in South Bend, Indiana, United States",53
Q688592,GAVI,organization,19
Q699532,Boehringer Ingelheim,German pharmaceutical company,27
Q1498,Uttar Pradesh,state in northern India,131
Q1064559,Venice Commission,advisory body of the Council of Europe,31
Q2044796,United Nations Security Council Resolution 1386,United Nations Security Council resolution,14
Q7888328,United Nations Association UK,non-governmental organisation based in the United Kingdom,1
Q5676556,Harvard T.H. Chan School of Public Health,public health institution,6
Q217346,Ithaca,"city in Tompkins County, New York, USA, enclosed by the town of the same name",72
Q71,Geneva,city in Switzerland and capital of its canton,177
Q1590019,Haus Carstanjen,"villa in Bad Godesberg, Germany",3
Q13371,Harvard University,"private university in Cambridge, Massachusetts",129
Q34110,Oaxaca State,state of Mexico,119
Q490486,International Volunteer Day,"day of international observance since 1985, offers opportunity to bring focus to volunteers and volunteer organisations",41
Q807,Lausanne,"capital city of the canton of Vaud, Switzerland",130
Q6052255,International Organisation of Employers,,6
Q5933,Westminster Abbey,"Gothic abbey church in London, England",85
Q2985494,International Bioethics Committee,body composed of 36 independent experts from all regions and different disciplines that follows progress in the life sciences and its applications in order to ensure respect for human dignity and human rights,3
Q206171,Scottish Parliament,devolved parliament of Scotland,53
Q238101,University of Minnesota,"public research university in Minneapolis and Saint Paul, Minnesota, United States",54
Q463665,American Cancer Society,health organization seeking to cure and treat cancer,16
Q39709,Des Moines,"city in and county seat of Polk County, Iowa, United States, and Iowa federated state capital city",130
Q2015366,Congressional Black Caucus,caucus comprising most African American members of the United States Congress,11
Q621043,Emory University,"private research university in Atlanta, Georgia, United States",38
Q1191330,Vavuniya,human settlement,25
Q504388,Inguri River,river in Georgia,45
Q1008,Ivory Coast,sovereign state in West Africa,279
Q595668,Tilburg University,public university in The Netherlands,30
Q851,Saudi Arabia,country in Western Asia,314
Q495,Turin,city and commune in Italy,170
Q2213440,West Jerusalem,section of Jerusalem that remained under Israeli control after the 1948 ArabâIsraeli War,31
Q214407,FÃ©lix HouphouÃ«t-Boigny,"doctor, Ivorian politician, first president of CÃ´te d'Ivoire (1905-1993)",53
Q213380,Supreme Court of India,highest judicial court in the Republic of India,41
Q6867009,Ministry of Foreign Affairs of the Republic of Iraq,Runs the diplomatic relations of the Republic of Iraq with other countries,8
Q7070090,Nuremberg International Human Rights Award,German human rights award,7
Q3112862,Goz BeÃ¯da,"place in Sila, Chad",19
Q748504,Naqoura,human settlement,20
Q842909,Rice University,"university in Houston, Texas, USA",46
Q335688,Milorad Dodik,Bosnian Serb politician,45
Q6433365,Kosovo Judicial Council,,2
Q319578,Sri Chinmoy,Indian writer and spiritual teacher (1931-2007),50
Q265058,Hungarian Academy of Sciences,learned society of Hungary,38
Q2157937,Oxford Union,"debating society in Oxford, England",14
Q7723391,The Climate Group,organization,2
Q4294493,Ministry of Defence of Bosnia and Herzegovina,,3
Q540672,Auburn University,"public university in Auburn, Alabama, United States",32
Q5176347,Council of American Ambassadors,association of more than 200 active and retired U.S. ambassadors,1
Q815370,Beledweyne,city,33
Q1889721,Noordeinde Palace,official residence and principal workplace of the Dutch monarch in The Hague,18
Q31392,Comenius University,"public university in Bratislava, Slovakia",39
Q2986587,Gulf of Guinea Commission,,2
Q3569974,World Future Energy Summit,Event,3
Q243630,BRICS,"association of Brazil, Russia, India, China and South Africa",78
Q392739,International Renewable Energy Agency,international organization,21
Q4230,Union of South American Nations,intergovernmental union,70
Q4810533,Astana Economic Forum,"international platform for dialogue in Nur-Sultan, Kazakhstan",4
Q61102,Zintan,human settlement,25
Q235045,United Nations Security Council Resolution 1973,United Nations Security Council resolution,39
Q792,El Salvador,sovereign state in Central America,262
Q2928381,United Nations Office for Disarmament Affairs,Office of the United Nations Secretariat,14
Q7297313,Ray Chambers,United Nations official,3
Q15136651,Typhoon Haiyan,Western Pacific super typhoon in 2013,60
Q56304818,United Nations Environment Assembly,United Nations Environment Programme's governing body and conferences,2
Q2603501,International Day of Democracy,United Nations world day,28
Q1056713,World Statistics Day,statistical related celebration in October,29
Q1419461,International Day of Non-Violence,"observed on 2 October, the birthday of Mohandas Gandhi",42
Q620581,KadrÃ© DÃ©sirÃ© Ouedraogo,president of the ECOWAS Commission,12
Q7122476,Pacific Health Summit,organization,1
Q1379733,presidency of Barack Obama,44th presidential administration and cabinet of the USA (2009-2017),15
Q658247,Fatah al-Islam,terrorist organization,22
Q858819,Free Syrian Army,opposition faction in the Syrian Civil War,46
Q967459,Kosovo Security Force,military of Kosovo,23
Q2558698,World Toilet Day,United Nations day on 19 November tosanitation crisis,33
Q6510653,International Business Times,American online news publication that publishes seven national editions and four languages,18
Q18572033,Sputnik,Russian government news agency,39
Q1952,Nova Scotia,province of Canada,140
Q33,Finland,country in Northern Europe,379
Q34,Sweden,country in Northern Europe,342
Q586,Bonn,city in and former capital of Germany,151
Q585,Oslo,capital city of Norway,229
Q180194,Third World,category of countries on socio economic base,69
Q1983085,Turkish Air Force,air warfare branch of Turkey's armed forces,31
Q937064,Strategic Air Command,1946-1992 United States Air Force major command; predecessor of Air Force Global Strike Command,19
Q1748,Copenhagen,capital city of Denmark,228
Q748010,North American Aerospace Defense Command,combined organization of the US and Canada providing air defence for North America,36
Q1137453,Royal Norwegian Air Force,air warfare branch of Norway's armed forces,28
Q580556,Royal Netherlands Air Force,air warfare branch of the Netherlands' armed forces,24
Q213510,Belgian Congo,former Belgian colony corresponding to the modern-day Democratic Republic of the Congo,58
Q510610,United States European Command,unified combatant command of the United States Armed Forces responsible for the European region,24
Q31113,Kuomintang,Republic of China political party,85
Q28225285,C.P. de Cumont,Belgian Lieutenant General,4
Q29,Spain,country in southwestern Europe,368
Q931281,Royal Netherlands Navy,naval warfare branch of the Netherlands' armed forces,27
Q796754,Soviet Navy,martime service branch of the Soviet Armed Forces,39
Q1115024,Allied Air Forces Central Europe,military unit,5
Q1519885,Norwegian Naval Special Operations Commando,The maritime component of the Norwegian Special Operations Command,7
Q35997,Ä°zmir,the third largest city by population in Turkey,149
Q43,Turkey,transcontinental country straddling Western Asia and Southeastern Europe,379
Q21,England,"country in north-west Europe, part of the United Kingdom",295
Q181197,United States Army Europe,army service component command/theater army of the United States Army,16
Q194364,Bear Island,southernmost island of the Norwegian Svalbard archipelago,61
Q493353,Ministry of Defence of Germany,Ministry of Defence of Germany,25
Q1855201,Ministry of Defence,Italian government ministry responsible for military and national defense matters,11
Q75706,Ministry of the Armed Forces,French ministry,15
Q2976206,Ministry of Defence,Danish government ministry responsible for military and national defense matters,12
Q39731,Baltic states,countries east of the Baltic Sea,116
Q17,Japan,island country in East Asia,389
Q408,Australia,country in Oceania,349
Q805,Yemen,sovereign state in western Asia,289
Q167396,Balkan Pact,Balkan international cooperation organization,31
Q822,Lebanon,sovereign state in Western Asia,303
Q40,Austria,country in Central Europe,348
Q190315,Dayton Agreement,late-1995 treaty ending the Bosnian War,50
Q27970550,Ferdinando Casardi,Italian politician,4
Q221,North Macedonia,country in southeastern Europe,298
Q1313036,Ford Foundation,private foundation based in New York City,28
Q9916,Dwight D. Eisenhower,president of the United States from 1953 to 1961,172
Q41550,Organisation for Economic Cooperation and Development,international economic organization,102
Q674767,Philippe Couvreur,International Court of Justice registrar,3
Q66297679,Patricia Francis,former executive Director of the International Trade,0
Q20676604,Jonathan Fanton,"Administrator; President, MacArthur Foundation, 1999-2009",3
Q4356302,Birgitta Dahl,Swedish female politician,11
Q6442653,Kul Gautam,Nepalese diplomat,2
Q1911332,Maurice R. Greenberg,American businessman,7
Q4695378,Ahmad Kamal,Pakistani diplomat,2
Q1228,Oscar Luigi Scalfaro,9th President of Italy (1918-2012),66
Q531795,Ismat T. Kittani,Iraqi diplomat (1929-2001),9
Q435799,Kamal Kharazi,Iranian academic and politician,10
Q659879,Razali Ismail,Malaysian diplomat,9
Q1702573,Joke Waller-Hunter,Dutch environmentalist (1946-2005),2
Q719808,Elliot Richardson,American lawyer and politician (1920-1999),22
Q236939,Christiane Amanpour,British-Iranian news anchor and international correspondent,53
Q58108,Ahmed Aboul Gheit,Egyptian diplomat,23
Q6377197,Kathy Calvin,American philanthropist,2
Q26251275,Migonette Patricia Durrant,Jamaican diplomat,4
Q44329,Bashar al-Assad,President of Syria,132
Q219728,Abdou Diouf,Senegalese President,46
Q7344994,Robert Guba Aisi,diplomat,1
Q57723,Tuila'epa Sa'ilele Malielegaoi,Prime Minister of Samoa,41
Q193645,Quincy Jones,American record producer and composer,56
Q347879,Vanessa Redgrave,British actress,66
Q330587,Ghassan SalamÃ©,Lebanese political scientist,7
Q57673,Nouri al-Maliki,Prime Minister of Iraq from 2006 to 2014,61
Q455728,Charles Konan Banny,Ivorian politician,25
Q216011,Joachim RÃ¼cker,German diplomat,14
Q219982,Joseph Rotblat,Polish-born British-naturalised physicist (1908-2005),58
Q57385,Teodoro Obiang,"Equatoguinean politician, President of Equatorial Guinea since 1979",75
Q122377,Micheline Calmy-Rey,member of the Swiss Federal Council,52
Q6409971,Kimberly Prost,Canadian judge,5
Q5662501,Harold Tanner,American banker,2
Q3576507,ZÃ©phirin DiabrÃ©,BurkinabÃ© businessperson and politician,4
Q26704852,Rima Salah,Chairperson of the Early Childhood Peace Consortium,4
Q22237142,Mary Chinery-Hesse,"former Ghanaian judge, a retired International civil servant and the first female director of the International Labor Organization",3
Q5724532,Henry Kwami Anyidoho,Ghanaian Army officer,2
Q1360841,Salil Shetty,human rights campaigner,17
Q6936649,Munir Akram,diplomat,3
Q549955,Jan Eliasson,Swedish diplomat and politician,32
Q6967642,Nasser al-Qudwa,Palestinian former foreign minister,8
Q54867617,Mari Yamashita,,1
Q57279,Traian BÄsescu,4th President of Romania from 2004 to 2014,79
Q6230762,Peter Wallensteen,,3
Q381218,Karel De Gucht,Belgian politician,26
Q1657427,Paul Heinbecker,Canadian diplomat,2
Q456216,Peter George Peterson,"American businessman, investment banker, philanthropist, and author (1926-2018)",16
Q456346,Nabil Elaraby,Egyptian politician and judge,23
Q176771,Hassan Bubacar Jallow,Gambian politician and lawyer,11
Q123883,Heidi Tagliavini,Swiss diplomat,11
Q28154081,JenÃ¶ Staehelin,Swiss diplomat,2
Q2037896,Michael Kleiner,Israeli politician,9
Q42852,Abdullah GÃ¼l,11th President of Turkey,107
Q78575,Benita Ferrero-Waldner,Austrian diplomat and politician,28
Q962293,Celestino Migliore,Catholic archbishop,14
Q262346,Abdulsalami Abubakar,Nigerian general and brief head of state,33
Q2530,Gerhard SchrÃ¶der,chancellor of Germany from 1998 to 2005,116
Q331,Ricardo Lagos,Chilean politician,47
Q6582465,Vartan Gregorian,American academic administrator,9
Q333056,"George Robertson, Baron Robertson of Port Ellen",British politician (born 1946),34
Q471035,Thomas Lubanga Dyilo,"Militia leader, indicted by the International Criminal Court for war crimes",15
Q132489,Amartya Sen,Indian economist and philosopher,97
Q1232767,Julian Hunte,Saint Lucian politician,10
Q1572602,Hamadoun TourÃ©,Malian engineer and ITU Secretary-General,12
Q6413569,Kingston Papie Rhodes,United Nations official,2
Q124591,Cornelio Sommaruga,President of the International Committee of the Red Cross,11
Q3317754,Moctar Ouane,Malian politician,19
Q1302890,Mohamed Shahabuddeen,Guyanese politician and judge (1931-2018),5
Q5240453,David Tolbert,United Nations official,2
Q320753,Gilbert Guillaume,"French judge, politician, diplomat and jurist",9
Q6279,Joe Biden,president of the United States since 2021,236
Q57558,Islam Karimov,"Uzbek politician, 1st and former President of Uzbekistan (1938-2016)",91
Q483672,Ali Abdullah Saleh,President of North Yemen (1978â1990) and Yemen (1990â2012),83
Q182441,Alfonso Portillo,Former President of Guatemala,26
Q6109761,Roberto GarretÃ³n,Chilean lawyer,1
Q42313275,Stephen B. Heintz,,1
Q6293393,JosÃ© MaurÃ­cio Bustani,Brazilian diplomat,8
Q6145825,Motohide Yoshikawa,Japanese diplomat,4
Q168629,Ãtienne Tshisekedi,Democratic Republic of Congo Prime Minister (1932-2017),27
Q271884,Norman Rockwell,American painter (1894â1978),48
Q23810,Alfred Nobel,"Swedish chemist, innovator, and armaments manufacturer (1833-1896)",176
Q7819603,Tommy Koh,Singaporean diplomat and lawyer,6
Q45785,Kim Dae-jung,President of South Korea from 1998 to 2003,86
Q16089702,James S. Sutterlin,United Nations official (1922-2017),1
Q55758,Aleksander KwaÅniewski,Polish politician and journalist,74
Q3147533,Ibrahima Fall,Senegalese politician,4
Q57308,Abdelaziz Bouteflika,President of Algeria,95
Q381817,Norodom Ranariddh,Cambodian politician,29
Q16203987,Chinmaya Gharekhan,Indian diplomat,1
Q185107,Carlos Menem,"Argentine politician, president of Argentina from 1989 to 1999",67
Q172083,Omar Bongo,President of Gabon (1935-2009),68
Q24051609,Anna Maria Anders,Polish politician,10
Q1490679,Gabrielle Kirk McDonald,Federal and international judge,6
Q311782,Bill Richardson,politician and governor from the United States,34
Q34060,Yizhak Rabin,"Israeli politician, statesman and general (1922-1995)",102
Q95830,Peter Eigen,German lawyer,7
Q55796,Peter Ustinov,"British actor, filmmaker and writer",80
Q150851,Colin Powell,American army general and statesman (1937â2021),81
Q713162,Samir Kassir,Lebanese journalist (1960-2005),14
Q3273322,Surakiart Sathirathai,Thai politician,8
Q331707,Ekmeleddin Ä°hsanoÄlu,Turkish academic,29
Q4753859,Anders LidÃ©n,Swedish diplomat,3
Q8056259,Yoshio Utsumi,Japanese diplomat,5
Q15849,JosÃ© Manuel DurÃ£o Barroso,Portuguese politician,80
Q5347643,Efthymios Mitropoulos,Secretary General of the International maritime Organisation,2
Q5644591,Hamid Ghodse,Iranian-British psychiatrist,3
Q5934614,Luis Alfonso de Alba,Mexican diplomat,3
Q320,Michelle Bachelet,34th and 36th president of Chile,112
Q16840908,AurÃ©lien AgbÃ©nonci,Beninese diplomat,4
Q317113,Abdul Koroma,Sierra Leonean judge,7
Q154824,Norman Borlaug,American biologist,79
Q3351867,Omar Kabbaj,Moroccan businessman and diplomat,6
Q320156,Benjamin Mkapa,Tanzanian politician and former president (1938-2020),45
Q180099,Margaret Mead,American anthropologist,87
Q2668691,Paula Dobriansky,American government official,11
Q54820,Nambaryn Enkhbayar,"Mongolian politician, Leader of Mongolian People's Revolutionary Party",43
Q6182911,Michael Sohlman,Swedish politician,1
Q6774170,Marta Santos Pais,United Nations official,2
Q19787085,Joanne Leedom-Ackerman,"American novelist, short story writer and journalist",1
Q273233,Paul Robeson,"American singer, actor, and political activist (1898-1976)",51
Q184746,Jane Goodall,English ethologist and environmental activist. United Nations Messenger of Peace,88
Q163225,Sonia Gandhi,Indian politician,82
Q11693671,Mortimer Zuckerman,American businessman,11
Q46089,Sandy Berger,US National Security Advisor,17
Q5344229,Edward Luck,American academic,1
Q7965389,Walter KÃ¤lin,Swiss lawyer,4
Q46992579,Florence Rita Arrey,Cameroonian judge,7
Q13567913,Antoine Kesia-Mbe Mindua,Congolese jurist and justice at the International Court of Justice,5
Q454899,Chris Van Den Wyngaert,judge,10
Q13533597,"Iain Bonomy, Lord Bonomy",British judge (born 1946),3
Q92294,Wolfgang Schomburg,judge,7
Q380437,Walid Jumblatt,Lebanese politician (born 1949),24
Q319079,Bob Dole,American politician (1923â2021),58
Q57343,Pierre Nkurunziza,Burundian politician (1964-2020),76
Q57788,Hun Sen,Cambodian politician and former military commander of Cambodia,61
Q155554,Marc Ravalomanana,President of Madagascar,47
Q7653572,Swanee Hunt,American diplomat,4
Q57269,Felipe CalderÃ³n,56th President of Mexico,72
Q2757,Lech KaczyÅski,"Polish politician, democratic oppositionist, ministry of justice, president of Poland (1949-2010)",113
Q8877,Steven Spielberg,"American film director, producer, and screenwriter",157
Q1291594,Sigmund Sternberg,British businessman,5
Q450295,Alyn Ware,New Zealand activist,8
Q17905,Martin Schulz,German politician,71
Q128933,MichaÃ«lle Jean,Canadian journalist and 27th Governor General of Canada,46
Q2685,Arnold Schwarzenegger,"Austrian-American actor, bodybuilder, and politician (born 1947)",141
Q315927,Masoud Barzani,Iraqi Kurdish politician,52
Q3575627,Å½ivadin JovanoviÄ,Ambassador of Yugoslavia,5
Q714,Stevie Wonder,American musician (born 1950),89
Q156781,MÃ¡rio Soares,President of Portugal (1924â2017),58
Q6158321,Reuma Weizman,First Lady of Israel,9
Q5951897,Juan Pablo de Laiglesia,Spanish diplomat,4
Q23530,Dmitry Medvedev,Russian lawyer and politician; former President and Prime Minister of Russia,163
Q57373,Asif Ali Zardari,Pakistani politician,84
Q57410,Shimon Peres,Israeli politician who served as Prime Minister and then President of Israel (1923-2016),120
Q6270219,Jomo Kwame Sundaram,Malaysian economist,5
Q712561,Zhang Yesui,Chinese diplomat,13
Q206327,Bernard Kouchner,French doctor and politician,47
Q400652,Ahmed Haroun,Sudanian politician,10
Q2646690,Ali Kuschaib,Sudanese fugitive,9
Q157,FranÃ§ois Hollande,French official and statesman,214
Q4695927,Ahmed Mohammed Ali Al-Madani,academic,2
Q638463,Nawaf Salam,Lebanese Ambassador and Permanent Representative to the United Nations,8
Q381071,Hailemariam Desalegn,Ethiopian politician and former Prime Minister of Ethiopia,46
Q7520204,Simona Miculescu,Romanian diplomat,5
Q6292216,JosÃ© Filipe Moraes Cabral,Ambassador of Portugal,5
Q702769,Liu Jiayi,Chinese politician,8
Q4849418,Bakhtiyar Tuzmukhamedov,Russian judge,3
Q100575931,Tete AntÃ³nio,Angolan politician,4
Q362847,Luc Gnacadja,Beninese politician,6
Q26923579,David Muchoki Kanja,,1
Q5525792,Gary Quinlan,Australian diplomat,2
Q106603083,Nicholas Emiliou,Cypriot diplomat and jurist`,1
Q5616241,Guillermo Rishchynski,Canadian diplomat,2
Q171998,Jean Todt,"former FIA President, UN SG's Special Envoy for Road Safety",34
Q620273,KÅrÅ Bessho,Japanese diplomat,4
Q184945,Hastings Banda,First president of Malawi,69
Q57480,Abdrabbuh Mansour Hadi,president of Yemen,60
Q1340111,Struan Stevenson,British politician (born 1948),7
Q270783,Sharif Sheikh Ahmed,Somalian politician,40
Q16733931,Ismail Ould Cheikh Ahmed,United Nations official,6
Q21069059,Heidi Mendoza,Philippine accountant and government official,3
Q15031,Xi Jinping,General Secretary of the Chinese Communist Party,160
Q132345,ShinzÅ Abe,Prime Minister of Japan from 2006â2007 and 2012â2020,152
Q15924670,Jean-Pierre Lacroix,French diplomat,8
Q152381,Mohamed Nasheed,"Maldivian politician, 4th president of the second republic of Maldives",48
Q1739190,"Alex Carlile, Baron Carlile of Berriew","British politician, barrister and life peer (born 1948)",5
Q344153,Ä°smail Cem Ä°pekÃ§i,Turkish writer (1940-2007),14
Q928833,Stephen M. Schwebel,American judge,11
Q34453,Boris Yeltsin,"Soviet and Russian politician, 1st President of Russia (1931-2007)",152
Q438397,Thomas Hammarberg,Swedish diplomat,21
Q234001,Carlos Filipe Ximenes Belo,Roman Catholic bishop,59
Q326316,Robert Torricelli,American politician,13
Q6148215,Jamsheed Marker,Pakistani diplomat,5
Q355188,RomÃ©o Dallaire,"Canadian humanitarian, author, and retired senator and general",26
Q315214,Tariq Aziz,Iraqi Foreign Minister under Saddam Hussein (1936-2015),52
Q331702,Abdul Rashid Dostum,Afghan politician,40
Q207942,Sani Abacha,Nigerian military ruler (1943-1998),47
Q17501948,Alain Dejammet,French diplomat,3
Q1210573,Didier Opertti,Uruguayan politician,12
Q1707010,Joseph Francis Martino,Catholic bishop,7
Q156780,Jorge Sampaio,President of Portugal (1939-2021),49
Q17285381,Elizabeth Dowdeswell,29th Lieutenant Governor of Ontario,8
Q1709013,JosÃ© Ayala Lasso,Ecuadorian diplomat,6
Q1124,Bill Clinton,42nd President of the United States,203
