WikidataID,itemLabel,en_description,sitelinks
Q3238,Tegucigalpa,capital city of Honduras,145.0
Q3110,San Salvador,Capital of El Salvador,136.0
Q34105,Hosni Mubarak,Egyptian president and politician (1928-2020),132.0
Q18094,Honolulu,"city in and county seat of Honolulu County, Hawaii, United States, that is also the capital city of Hawaii",174.0
Q1027,Mauritius,island sovereign state in the Indian Ocean,253.0
Q1050,Eswatini,kingdom in southern Africa,255.0
Q490,Milan,Italian city,205.0
Q137555,Ogaden,geographic region of Ethiopia,42.0
Q1391,Maryland,state of the United States of America,208.0
Q133274,Moscow Kremlin,"fortified complex in Moscow, Russia",90.0
Q1899,Kyiv,capital and largest city of Ukraine,236.0
Q16557,Dallas,"county seat of Dallas County, Texas; ninth largest city in the United States by population",161.0
Q3935,Windhoek,capital of the Republic of Namibia,162.0
Q1009,Cameroon,sovereign state in West Africa,276.0
Q846,Qatar,sovereign state in western Asia,276.0
Q1044,Sierra Leone,sovereign state in West Africa,262.0
Q1204,Illinois,state of the United States of America,218.0
Q782,Hawaii,"state of the United States of America, located on an archipelago in the Pacific Ocean",245.0
Q1005,The Gambia,sovereign state in West Africa,269.0
Q99,California,state of the United States of America,260.0
Q775060,Texaco,oil subsidiary of Chevron Corporation,27.0
Q16552,San Diego,"city in San Diego County, California, United States, eighth largest city in the country by population",151.0
Q3642,Asmara,capital city of Eritrea,154.0
Q7024935,Nicholas A. Veliotes,American diplomat,2.0
Q187009,Likud,right-wing Israeli political party,68.0
Q1042,Seychelles,island sovereign state off the eastern coast of Africa,247.0
Q3889,Maputo,capital of Mozambique,151.0
Q977,Djibouti,sovereign state in Africa,266.0
Q161341,airborne early warning and control system,airborne system of surveillance radar plus command and control functions,36.0
Q6250,Western Sahara,disputed territory in the Maghreb region of North Africa,190.0
Q240425,Polisario Front,Political and military organization,46.0
Q220843,Walvis Bay,"city and harbour in Erongo Region, Namibia",65.0
Q29230,Martti Ahtisaari,Finnish politician and former President of Finland,90.0
Q891266,Bolaven Plateau,Elevated region in southern Laos,20.0
Q1937110,Tran Thien Khiem,South Vietnamese commander (1925-2021),14.0
Q156494,AntonÃ­n NovotnÃ½,"Czech politician, president of Czechoslovakia (1904-1975)",44.0
Q332081,RÃ³mulo Betancourt,President of Venezuela (1908-1981),40.0
Q358051,Pham Van Dong,North Vietnamese prime minister (1906-2000),30.0
Q156806,Konstantinos Karamanlis,Greek politician (1907-1998),51.0
Q16977,Deng Xiaoping,"Chinese politician, paramount leader of China from 1978 until his retirement in 1989",120.0
Q295781,Nikolai Podgorny,Soviet Ukrainian politician (1903-1983),45.0
Q396606,Omar Karami,Lebanese politician (1934-2015),34.0
Q2701376,Sisowath Sirik Matak,Cambodian prince,18.0
Q333981,Yahya Khan,former Pakistani president (1917â1980),51.0
Q57356,Yahya Jammeh,2nd President of the Gambia,65.0
Q313400,Lon Nol,Cambodian Field Marshal (1913-1985),42.0
Q356751,HÃ©ctor JosÃ© CÃ¡mpora,President of Argentina (1909-1980),31.0
Q6084719,Ismail Fahmi,Egyptian diplomat,7.0
Q307237,Abdul Halim Khaddam,Syrian politician (1932-2020),25.0
Q57800,Ralph Gonsalves,Prime Minister of Saint Vincent and the Grenadines (since 2001),31.0
Q722270,JosÃ© Baptista Pinheiro de Azevedo,Portuguese politician (1917-1983),19.0
Q316942,Antoine Gizenga,"Congolese Prime Minister, candidate for President (1925-2019)",36.0
Q4918,Mediterranean Sea,sea connected to the Atlantic Ocean surrounded by the Mediterranean region,244.0
Q187593,Lubumbashi,second largest city in Democratic Republic of the Congo,69.0
Q36117,Borneo,"third largest island in the world by area, located in Southeast Asia",126.0
Q159469,Albertville,"commune in Savoie, France",84.0
Q439990,Thanom Kittikachorn,Thai politician (1911-2004),32.0
Q36579,Quáº£ng Trá»,province of Vietnam,49.0
Q36608,TÃ¢y Ninh,province of Vietnam in Southern Vietnam,45.0
Q2227318,NhÃ¢n DÃ¢n,Vietnamese state newspaper,12.0
Q502276,Kataeb Party,Lebanese Christian democratic political party,37.0
Q1320413,Quáº£ng Trá»,district-level town of Vietnam,12.0
Q2002279,Portuguese Guinea,1474-1974 Portuguese possession in West Africa,24.0
Q379850,Central Treaty Organization,"Military alliance involving Iran, Iraq, Pakistan, Turkey and the United Kingdom (1955-1979)",45.0
Q533890,Alexander Shelepin,KGB chairman (1918-1994),20.0
Q953903,Northern Rhodesia,protectorate in south central Africa in 1924â1964,38.0
Q179029,Sabah,state of Malaysia,86.0
Q1960,Dar es Salaam,city in Tanzania,128.0
Q796754,Soviet Navy,martime service branch of the Soviet Armed Forces,39.0
Q232595,Liberal Democratic Party,Japanese political party,62.0
Q41837,Gulf of Aden,a gulf between the Horn of Africa and Yemen in the Arabian Peninsula,94.0
Q23138320,Muang Soui,town in Laos,1.0
Q3917260,Kong Le,Lao Army officer (1934-2014),10.0
Q461886,Italian Communist Party,communist political party in Italy (1921â1991),41.0
Q37660,South China Sea,marginal sea of the Pacific Ocean,125.0
Q36693,BÃ¬nh Äá»nh,province of Vietnam,43.0
Q1356,West Bengal,Indian state,138.0
Q30599,Pleiku,city of Vietnam,38.0
Q2538777,Quáº£ng TÃ­n,historic province of Vietnam,5.0
Q33356,Quáº£ng Nam,province in central Vietnam,46.0
Q36399,Thá»«a ThiÃªn Huáº¿,province of Vietnam,48.0
Q312495,Andrei Grechko,Soviet military commander (1903-1976),44.0
Q19013,Phan RangâThÃ¡p ChÃ m,"capital of Ninh Thuáº­n province, Vietnam",28.0
Q469821,Hanoi Hannah,Vietnamese radio personality,19.0
Q36015,HÃ²a BÃ¬nh,province of Vietnam,48.0
Q131217,Gulf of Thailand,shallow inlet in the western part of the South China and Eastern Archipelagic Seas,88.0
Q168277,Gulf of Suez,gulf of the Red Sea separating African Egypt from the Sinai Peninsula,74.0
Q3936506,People's Army of Vietnam,combined military forces of Vietnam,31.0
Q613345,TakÃ©o Province,Cambodian province,36.0
Q215471,Mount Hermon,mountain cluster in the Anti-Lebanon mountain range,61.0
Q312185,Edward Gierek,Polish politician (1913-2001),42.0
Q879275,Miguel YdÃ­goras Fuentes,President of Guatemala (1895-1982),21.0
Q333101,Bank of Japan,the central bank of Japan,38.0
Q34575,Aegean Sea,"part of the Mediterranean Sea, between the Greek mainland, the Turkish mainland, Crete, and Rhodes",132.0
Q769829,Portuguese Communist Party,political party,29.0
Q333711,Mount Lebanon,mountain range in Lebanon,54.0
Q16988,Liu Shaoqi,2nd PresidentÂ of the People's Republic of China (1898-1969),55.0
Q975621,Sarit Thanarat,Prime Minister of Thailand (1908-1963),35.0
Q152738,Anastas Mikoyan,Russian revolutionary and Soviet statesman (1895-1978),57.0
Q182309,Cyrille Adoula,"Congolese Prime Minister, Ambassador (1921-1978)",17.0
Q1306699,Subandrio,Indonesian politician (1914-2004),8.0
Q712817,Georgios Grivas-Digenis,Cypriot general,18.0
Q294430,Humberto de Alencar Castelo Branco,Brazilian military leader and politician; former President of Brazil (1900-1967),49.0
Q246167,Kim Jong-pil,South Korean politician (1926-2018),26.0
Q19598840,Samuel D. Berger,"Diplomat; US Ambassador to South Korea, 1961-64",4.0
Q7689970,Taylor G. Belcher,American diplomat (1920-1990),2.0
Q151773,Constantine II of Greece,former King of Greece (1964-1973),63.0
Q1936777,Tran Van Huong,Prime Minister of South Vietnam,12.0
Q372591,Nguyen Cao Ky,Vietnamese politician and general (1930-2011),27.0
Q179910,VÃµ NguyÃªn GiÃ¡p,North Vietnamese commander (1911-2013),77.0
Q1780127,Alfredo Ovando CandÃ­a,President of Bolivia (1918-1982),24.0
Q1232703,Dmitry Polyansky,Russian politician (1917-2001),13.0
Q310855,Houari Boumediene,second President of Algeria,52.0
Q561468,Josef SmrkovskÃ½,"Czechoslovak member of Czechoslovak parliament, member of Czechoslovak national parliament and Czechoslovak politician (1911-1974)",12.0
Q151729,SÃ¼leyman Demirel,Turkish politician (1924-2015),80.0
Q467852,Samir Rifai,Jordanian politician,21.0
Q316288,Mariano Rumor,Italian politician (1915-1990),42.0
Q311798,Gaafar Nimeiry,Sudanese President (1931-2009),38.0
Q160318,Norodom Sihanouk,Cambodian king,77.0
Q3813201,Kashin,Mongol leader,1.0
Q307490,Abdessalam Jalloud,Prime Minister of Libya,11.0
Q5373680,Emory C. Swank,American diplomat (1922-2010),2.0
Q345487,Alejandro AgustÃ­n Lanusse,38th President of the Argentine Republic (1918-1996),32.0
Q209828,Siad Barre,Head of State of Somalia (1919-1995),53.0
Q23333,Gough Whitlam,"Australian politician, 21st Prime Minister of Australia (1916-2014)",54.0
Q164995,Enrico Berlinguer,Italian politician,44.0
Q19943,Juan Carlos I,King of Spain (1975-2014),119.0
Q192634,BÃ¼lent Ecevit,former Prime Minister of Turkey (1925-2006),64.0
Q336884,AntÃ³nio de SpÃ­nola,President of Portugal (1910-1996),33.0
Q2641609,Long Boret,Cambodian politician,13.0
Q57410,Shimon Peres,Israeli politician who served as Prime Minister and then President of Israel (1923-2016),119.0
Q959588,Kukrit Pramoj,Thai politician (1911-1995),25.0
Q467100,Pierre Gemayel,lebanese politician (1905-1984),25.0
Q733875,Elias Sarkis,Sixth President of Lebanon (1924-1985),21.0
Q554131,Mangosuthu Buthelezi,South African politician,24.0
Q1030299,Earl Butz,American government official (1909-2008),11.0
Q5476824,Terence Todman,American diplomat,6.0
Q154545,LÃ©opold SÃ©dar Senghor,"first president of Senegal, poet, and cultural theorist (1906-2001)",82.0
Q310247,Mohammed Daoud Khan,"politician, first President of Afghanistan (1973-1978)",47.0
Q1064692,Charles H. Percy,Businessman; U.S. senator (1919-2011),14.0
Q773635,Max van der Stoel,Dutch politician and diplomat (1924-2011),19.0
Q313424,Ian Douglas Smith,Prime Minister of Rhodesia (1919-2007),51.0
Q294241,Ernesto Geisel,Brazilian military leader and politician (1907-1996),45.0
Q315613,JosÃ© LÃ³pez Portillo,president of Mexico (1976â1982),45.0
Q561494,Pik Botha,South African politician (1932-2018),26.0
Q5294839,Donald McHenry,American diplomat,7.0
Q379197,Heng Samrin,Cambodian politician,27.0
Q52028,Chiang Mai,"city in Chiang Mai province, Thailand",78.0
Q199841,South Yemen,1967â1990 country in western Asia,58.0
Q10686,Belfast,"city of the United Kingdom, capital of Northern Ireland",151.0
Q437,Ljubljana,capital city of Slovenia,180.0
Q708725,CDU/CSU,German political alliance,30.0
Q48278,MedellÃ­n,"city in Colombia, capital of Colombian department Antioquia",138.0
Q6505,Concorde,British-French supersonic airliner,81.0
Q365,Cologne,"city in North Rhine-Westphalia, Germany",176.0
Q170693,KeflavÃ­k,town in Iceland,74.0
Q461736,Paris Club,international organization,40.0
Q8678,Rio de Janeiro,"city of the state of Rio de Janeiro, Brazil",288.0
Q471690,Andean Community,"Free trade area with the objective of creating a customs union comprising the South American countries of Bolivia, Colombia, Ecuador, and Peru",37.0
Q1764,ReykjavÃ­k,capital and largest city in Iceland,200.0
Q3854,Bujumbura,former capital of Burundi,145.0
Q530843,Special Committee on Decolonization,U.N. General Assembly special committee,12.0
Q51679,Saipan,"largest island of the Northern Mariana Islands, United States of America",75.0
Q25279,CuraÃ§ao,"island country in the Caribbean, part of the Kingdom of the Netherlands",141.0
Q8889,European Parliament,directly elected parliament of the European Union,116.0
Q3777,Ouagadougou,capital of Burkina Faso,155.0
Q3780,Freetown,capital of Sierra Leone,145.0
Q3844,Brazzaville,capital of the Republic of the Congo,157.0
Q177773,World Intellectual Property Organization,specialized UN agency focused on intellectual property protection,59.0
Q711,Mongolia,sovereign state in East Asia,297.0
Q212,Ukraine,sovereign state in eastern Europe,348.0
Q181103,Balochistan,region on the Iranian plateau in south-western Asia,68.0
Q22424,Punjab,Indian state,124.0
Q36526,Port Moresby,capital of Papua New Guinea,136.0
Q11462,Surabaya,"city and capital of East Java, Indonesia",108.0
Q168225,Hebron,city in the West Bank,87.0
Q211970,Entebbe,city in Uganda,58.0
Q225641,Mombasa,city in Kenya,100.0
Q3826,Muscat,capital of Oman,151.0
Q1342,Pittsburgh,"county seat in Allegheny County, Pennsylvania, United States",136.0
Q504564,FRELIMO,ruling party in Mozambique,37.0
Q1492,Barcelona,"capital of Catalonia, Spain",224.0
Q17012,Guadeloupe,"overseas region and department of France, and island in the Caribbean",162.0
Q222,Albania,country in southeastern Europe,327.0
Q12439,Detroit,"city in and county seat of Wayne County, Michigan, United States",161.0
Q495,Turin,city and commune in Italy,169.0
Q277470,Caltex,petrol brand of Chevron,18.0
Q61,"Washington, D.C.",capital city of the United States of America,274.0
Q1951,Alberta,province of Canada,152.0
Q24639,Vancouver,"city in British Columbia, Canada",161.0
Q797,Alaska,state of the United States of America,238.0
Q6602,Strasbourg,capital and largest city of Grand Est; located in the historical region of Alsace,178.0
Q37156,IBM,American multinational technology and consulting corporation,111.0
Q217426,Soweto,township of South Africa,51.0
Q689837,Spanish Sahara,former Spanish territory of Western Sahara,37.0
Q1410,Gibraltar,British Overseas Territory,200.0
Q806176,Bank of Italy,central bank of Italy,31.0
Q678,Tonga,"sovereign state in Oceania, situated on an archipelago",233.0
Q1408,New Jersey,state of the United States of America,213.0
Q268,PoznaÅ,capital of the Greater Poland Voivodeship in west-central Poland,132.0
Q867573,Freeport,"city, district and free trade zone on Grand Bahama",35.0
Q771,Massachusetts,state of the United States of America,215.0
Q1415,Indiana,state of the United States of America,211.0
Q1718,DÃ¼sseldorf,capital city of the German federated state of North Rhine-Westphalia,161.0
Q34863,Oklahoma City,"city in Oklahoma, Cleveland, Canadian, and Pottawatomie counties in Oklahoma, United States; state capital of Oklahoma; and county seat of Oklahoma County",140.0
Q3861,Doha,capital of Qatar,170.0
Q750583,Southern Rhodesia,self-governing British colony from 1923 to 1980,43.0
Q1261,Colorado,state of the United States of America,218.0
Q824,Oregon,state of the United States of America,211.0
Q42053,Isfahan,"City in Iran, Isfahan province, center of Isfahan county",124.0
Q6867297,Ministry of International Trade and Industry,former governmental ministry of Japan (1949â2001),5.0
Q50005,Giulio Andreotti,Italian politician (1919-2013),80.0
Q8766,British Airways,flag carrier airline of the United Kingdom,79.0
Q36168,Bridgetown,capital of Barbados,124.0
Q467711,South-West Africa People's Organization,political party,36.0
Q4301,Arusha,"city in Arusha Region, Tanzania",71.0
Q1539301,Jamaica Labour Party,Jamaican political party,21.0
Q1011,Cape Verde,sovereign state comprising ten islands off the Western coast of Africa,261.0
Q784,Dominica,island sovereign state in the Caribbean Sea,240.0
Q826,Maldives,"sovereign state in South Asia, situated on an archipelago in the Arabian Sea",265.0
Q25231,Svalbard,Norwegian archipelago in the Arctic Ocean,144.0
Q3001,Paramaribo,capital of Suriname,142.0
Q193272,Economic Community of West African States,organization,53.0
Q849791,Landsat program,American network of Earth-observing satellites for international research purposes,35.0
Q75666,Varosha,human settlement,35.0
Q202006,Olusegun Obasanjo,Nigerian politician,57.0
Q425718,John Thach,United States admiral,10.0
Q2004902,United Nations Transition Assistance Group,United Nations peacekeeping mission to secure elections in Namibia while occupied by South Africa,13.0
Q1971373,Central Committee of the Communist Party of the Soviet Union,executve leadership of the Communist Party of the Soviet Union,36.0
Q3769,French Guiana,French overseas department in the Guianas region,201.0
Q2140,North Sumatra,"province of Indonesia, on the island of Sumatra",74.0
Q146723,Kisangani,capital of Orientale Province in the Democratic Republic of the Congo,68.0
Q3638591,Berlin Air Safety Center,,4.0
Q190165,Luang Prabang,city located in north central Laos,77.0
Q7795,Organization of the Petroleum Exporting Countries,international organization of petroleum-exporting countries,129.0
Q1954282,Turkish Land Forces,ground warfare branch of Turkey's military,20.0
Q7564,Lombok,"island in West Nusa Tenggara (Nusa Tenggara Barat or NTB) province, Indonesia.",75.0
Q4922580,Khmer Serei,political party,10.0
Q5965402,Háº­u NghÄ©a,province of Vietnam,3.0
Q2078095,Pakistan Army,ground warfare branch of Pakistan's military,23.0
Q130625,North Kivu,province of the Democratic Republic of the Congo,52.0
Q559537,Kwilu,province of the Democratic Republic of the Congo,36.0
Q128087,Lesbos,Greek island located in the northeastern Aegean Sea,90.0
Q4929220,Chantrea District,district of Cambodia,6.0
Q217242,Katanga Province,former province of the Democratic Republic of the Congo,62.0
Q1401100,Myanmar Army,Land-based branch of the Military of Myanmar,9.0
Q1081204,Hainan Island,island in China,24.0
Q949699,National Congress of Brasil,National legislature of Brazil,39.0
Q270041,Al Hudaydah,city in Yemen,57.0
Q782082,Sary Shagan,rocket launch site in Kazakhstan,7.0
Q1524,Athens,capital city of Greece,258.0
Q157744,Communist Party of Indonesia,former political party in Indonesia,33.0
Q1500652,Oriente Province,former province in Cuba,15.0
Q211070,Mbandaka,city in the Democratic Republic of Congo,51.0
Q6740997,Malagasy Republic,Regime 1958-1975,8.0
Q25282,Da Nang,municipality of Vietnam,127.0
Q3503,Congo,river in central Africa,143.0
Q47545,Norwegian Sea,marginal sea in the North Atlantic Ocean,99.0
Q7226186,Polycarpos Georkatzis,Cypriot politician,2.0
Q1536051,Revolutionary Nationalist Movement,Political party in Bolivia,14.0
Q1186,Kerala,Indian state,142.0
Q1987831,Lao People's Liberation Army Air Force,air warfare branch of Laos' military,13.0
Q25281,Da Lat,city of Vietnam,95.0
Q11218,United States Marine Corps,branch of the United States Armed Forces,61.0
Q36866,BÃ¬nh DÆ°Æ¡ng,province of Vietnam,45.0
Q5511,Lake Tanganyika,lake in Africa,132.0
Q10841828,Äá»nh TÆ°á»ng,province of Vietnam,4.0
Q1343608,Centre Union,political party of Greece,8.0
Q192821,French Communist Party,French political party,52.0
Q58705,Arabian Sea,region of the northern Indian Ocean,124.0
Q31284,Dominican Revolutionary Party,political party in Dominican Republic,8.0
Q1247,Caribbean Sea,"sea of the Atlantic Ocean bounded by North, Central, and South America",163.0
Q462211,Israeli Air Force,aerial warfare branch of the Israel Defense Forces,38.0
Q58967,Israel Defense Forces,military forces of Israel,72.0
Q1505,Sikkim,Indian state,131.0
Q917,Bhutan,sovereign state in South Asia,278.0
Q3250182,Government of Pakistan,"federal government of the Islamic Republic of Pakistan, established by the Constitution of Pakistan",12.0
Q6379559,System of Government of Israel,,5.0
Q1639447,Pakistan Air Force,air warfare branch of Pakistan's armed forces,26.0
Q5813,Canary Islands,autonomous community of Spain,179.0
Q211563,Beira,city in Mozambique,56.0
Q183298,Ibadan,capital city of Oyo State in Nigeria,68.0
Q36725,PhÃº YÃªn,province of Vietnam,45.0
Q529024,El Teniente,chilean copper mine,10.0
Q6479134,Egyptian Army,land warfare branch of Egypt's military,20.0
Q170525,Agadir,City in Morocco,90.0
Q2580398,Somali Armed Forces,combined military forces of Somalia,17.0
Q333126,French Somaliland,former French colony in the Horn of Africa,30.0
Q1351405,Egyptian Air Force,aerial warfare branch of Egypt's armed forces,25.0
Q41843,Beersheba,city in Israel,85.0
Q11746,Wuhan,"capital city of Hubei Province, China",172.0
Q8558541,Mu Gia Pass,Mountain pass in Vietnam,5.0
Q60753669,Israeli occupation of the West Bank,military occupation of the West Bank by Israel,5.0
Q40464,Agence France-Presse,international news agency headquartered in Paris,53.0
Q947229,Ministry of Foreign Affairs of Egypt,Runs the diplomatic relations of Egypt with other countries,7.0
Q641600,Japanese Communist Party,communist party,39.0
Q23533,Quáº£ng BÃ¬nh,province of Vietnam,122.0
Q204839,Xinhua News Agency,official press agency of the People's Republic of China,49.0
Q36512,Thanh HÃ³a,province of Vietnam,45.0
Q24961186,International Petroleum Company,Former oil corporation in Peru,1.0
Q2381805,United States Sixth Fleet,numbered fleet of the United States Navy,20.0
Q191582,COMECON,Former International Organization,53.0
Q842008,Politburo of the Central Committee of the Communist Party of the Soviet Union,highest policy-making government authority under the Communist Party of the Soviet Union,36.0
Q16480436,9th Division,Vietnamese military unit,3.0
Q97,Atlantic Ocean,second largest ocean on Earth,245.0
Q21194,VÅ©ng TÃ u,"provincial city of Ba Ria-Vung Tau, Vietnam",138.0
Q2342822,West Pakistan,Western Wing of Pakistan between 1947-1970,31.0
Q379977,VÃ­ctor RaÃºl Haya de la Torre,Peruvian politician,20.0
Q1320411,Cultural Revolution Group,revolution group formed in 1966,12.0
Q207777,Ussuri,river in Russia and China,54.0
Q720066,Vientiane Province,province of Laos,40.0
Q754,Trinidad and Tobago,island sovereign state in the Caribbean,223.0
Q212938,East Jerusalem,Portion of Jerusalem occupied by Israel in 1967,66.0
Q1431423,Ministry of Foreign Affairs of Israel,runs the diplomatic relations of the State of Israel with other countries,22.0
Q2449,Mogadishu,capital of Somalia,157.0
Q4845098,RÃ­o Hato,"corregimiento in CoclÃ©, Panama",7.0
Q220687,Common Agricultural Policy,agricultural policy of the European Union,37.0
Q41644,Warsaw Pact,international military alliance of Communist states,107.0
Q142258,Kampong Cham Province,province of Cambodia,38.0
Q751864,Svay Rieng Province,Cambodian province,39.0
Q1869315,Long Tieng,Long Tieng in Laos,7.0
Q748470,Kampot Province,Province of Cambodia,37.0
Q785896,KratiÃ© Province,Province in Cambodia,37.0
Q747846,Ratanakiri Province,Cambodian province,35.0
Q1935224,Royal Cambodian Air Force,air warfare branch of Cambodia's armed forces,15.0
Q163607,Angkor,former capital city; region of Cambodia,86.0
Q1981291,24th Congress of the Communist Party of the Soviet Union,1971 meeting of Soviet delegates,9.0
Q526440,Great Bitter Lake,salt water lake that is part of the Suez Canal in Egypt,38.0
Q33986,ValparaÃ­so,city in Chile,246.0
Q1281480,Bangladesh Awami League,Bangladeshi political party,37.0
Q11601506,7th Infantry Division,combat formation of the People's Army of Vietnam,3.0
Q1190574,Government of Japan,Constitutional monarchy which governs Japan,26.0
Q1194749,Government of Spain,executive authority of Spain,23.0
Q45823,Barents Sea,"marginal sea of the Arctic Ocean, located off the northern coasts of Norway and Russia",105.0
Q627080,Dombarovsky,military airbase near Yasny in Russia's Orenburg Oblast,21.0
Q274388,Paracel Islands,"group of islands, reefs, banks and other maritime features in the South China Sea",51.0
Q79082,Kama,"river in Russia, tributary to the Volga",74.0
Q4636749,3rd Division,1955-1975 Army of the Republic of Vietnam infantry division,4.0
Q1411881,Group of Ten,"group of 10 countries participating in the General Arrangements to Borrow to provide the IMF with additional funds: Australia, Japan, UK, France, Belgium, Netherlands, Germany, Switzerland, Italy, Spain, Sweden, Canada, US",20.0
Q7804,International Monetary Fund,international organisation,146.0
Q36493,Kon Tum,city of Vietnam; capital of Kon Tum Province,30.0
Q19569603,5th Infantry Division,combat formation of the Viet Cong and People's Army of Vietnam,2.0
Q4633656,2nd Division,1955-1975 Army of the Republic of Vietnam combat formation,4.0
Q263922,Baniyas,Syrian city,41.0
Q429305,Eritrean Liberation Front,political party,19.0
Q2410136,Middle East News Agency,Egyptian news agency,4.0
Q1515927,National Salvation Party,political party in Turkey,9.0
Q12185866,Third Army,Formation of the Egyptian Army,3.0
Q379203,Khieu Samphan,Cambodian politician and war criminal,35.0
Q1147441,British North Borneo,"former British protectorate, nowadays transformed as Sabah",30.0
Q921,Brunei,sovereign state in Southeast Asia,267.0
Q897614,Iraqi Army,land warfare branch of Iraq's military,22.0
Q559442,Fulbert Youlou,President of the Republic of the Congo (1917-1972),31.0
Q6269176,Joint Defence and Economic Co-operation Treaty,1950 treaty among the members of the Arab League,2.0
Q3816318,Kompong Luong,"village in Pursat Province, Cambodia",2.0
Q2579409,Alignment,alliance of major left-wing parties in Israel,20.0
Q215664,Spratly Islands,"group of reefs, islets, atolls, cays and islands",65.0
Q590935,Makonnen Endelkachew,Ethiopian Prime Minister (1890-1963),9.0
Q26253,Madeira,Autonomous Region of Portugal in the archipelago of Madeira,137.0
Q36124,Strait of Gibraltar,strait that connects the Atlantic Ocean to the Mediterranean Sea,113.0
Q4151257,Strait of Jubal,sound in Egypt,6.0
Q460173,United States Environmental Protection Agency,independent executive agency of the United States federal government,38.0
Q847263,Socialist Party,Portuguese political party (1973â ),38.0
Q26683,Palestine Liberation Organization,organization with the purpose of creating an independent State of Palestine,76.0
Q14645015,Eritrea Province,province of Ethiopia (1962â1993),7.0
Q826700,International Energy Agency,intergovernmental organization,33.0
Q17149605,Trade Act of 1974,comprehensive United States trade law,3.0
Q34589,Euphrates,river in Asia,126.0
Q2542269,Portuguese Army,land forces of the Armed Forces of Portugal,13.0
Q1422275,Parliament of Lebanon,parliament,24.0
Q40495,Pervez Musharraf,former dictator and 10th President of Pakistan,98.0
Q47837,Laayoune,"capital of LaÃ¢youne-Sakia El Hamra Region, Western Sahara",101.0
Q41430,Gulf of Guinea,gulf on the west coast of Africa,99.0
Q298384,Yakov Sverdlov,Soviet politician (1885-1919),44.0
Q7048790,Lebanese Arab Army,Lebanon's Army,3.0
Q493835,Joint Security Area,portion of the Korean Demilitarized Zone (DMZ) where North and South Korean forces stand face-to-face,24.0
Q3186046,Josiah Tongogara,Zimbabwean politician,4.0
Q450635,Juan LechÃ­n Oquendo,Trade unionist & Vice President of Bolivia (1914-2001),10.0
Q145627,John Gavin,American film actor and former Ambassador to Mexico (1931-2018),32.0
Q315522,Ne Win,Burmese politician and general (1911-2002),44.0
Q39524,Gamal Abdel Nasser,second president of Egypt (1918-1970),111.0
Q7327,Yuri Gagarin,"Soviet pilot and cosmonaut, first human in space (1934-1968)",179.0
Q8620,Kwame Nkrumah,Ghanaian pan-africanist and the first Prime Minister and President of Ghana (1909-1972),130.0
Q48690,Osvaldo DorticÃ³s,President of Cuba (1919-1983),36.0
Q956516,RaÃºl Roa GarcÃ­a,Cuban politician (1907-1982),7.0
Q19604966,Ramfis DomÃ­nguez-Trujillo,Dominican politician,2.0
Q3190411,Justin Marie Bomboko,Congolese politician and Prime Minister (1928-2014),13.0
Q313110,Mahendra of Nepal,King of Nepal (1920-1972),30.0
Q116718,Manuel Prado Ugarteche,President of Peru (1889-1967),30.0
Q315637,Gustavo DÃ­az-Ordaz BolaÃ±os,Dictator of Mexico (1911-1979),38.0
Q1395356,Leonel Brizola,Brazilian politician (1922-2004),17.0
Q322897,BehiÃ§ Erkin,Turkish statesman,7.0
Q188408,Chen Yi,"Chinese general, People's Republic of China (1901-1972)",29.0
Q318310,Abeid Karume,Tanzanian politician (1905-1972),21.0
Q12077,Carlos Lacerda,Brazilian journalist and politician (1914-1977),13.0
Q116430,Idris,King of Libya,53.0
Q19840325,Siho Lamphouthacoul,,1.0
Q6434680,Kouprasith Abhay,"Vietnam War commander, politician",1.0
Q1363002,John Okello,"East African revolutionary, leader of the Zanzibar Revolution (1937-1971)",9.0
Q4666194,Abdulrahman Mohamed Babu,Zanzibari revolutionary Marxist,7.0
Q317752,Abdullah as-Sallal,President of North Yemen (1917-1994),15.0
Q204338,Rodion Malinovsky,Soviet military commander,50.0
Q296317,Tunku Abdul Rahman,Former 1st Prime Minister of Malaysia (1903-1990),52.0
Q46809,RaÃºl Castro,Former First Secretary of the Communist Party of Cuba,110.0
Q708587,Mahmud al-Muntasir,former Prime Minister of Libya (1903-1970),15.0
Q171834,Aldo Moro,Italian politician (1916-1978),80.0
Q1764541,Yashwantrao Chavan,6th Deputy Prime Minister of India(1913-1984),11.0
Q269483,Douglas MacArthur II,American diplomat (1909-1997),7.0
Q1374575,Holden Alvaro Roberto,Angolan politician (1923-2007),21.0
Q1324581,Wilfred Burchett,Australian journalist (1911-1983),9.0
Q1285090,K. Natwar Singh,Indian politician,14.0
Q511455,Markos Kyprianou,Cypriot politician,17.0
Q1086333,Christophe Gbenye,Congolese politician (1927-2015),5.0
Q14356,Park Chung-hee,Korean Army general and the leader of South Korea from 1961 to 1979,91.0
Q956836,Manlio Brosio,"Italian politician, lawyer, and diplomat; NATO Secretary General (1897-1980)",23.0
Q338942,Carlos Julio Arosemena Tola,President of Ecuador (1947 - 1948),17.0
Q299629,LÃ©on M'ba,1st President of Gabon (1902-1967),36.0
Q278499,Pyotr Demichev,Soviet politician (1918-2010),12.0
Q152265,Mohammed Zahir Shah,"monarch, last king of Afghanistan (1933-1973)",66.0
