WikidataID,itemLabel,en_description,sitelinks
Q208075,McDonnell Douglas DC-10,airliner family by McDonnell Douglas,45
Q35,Denmark,country in northern Europe,339
Q16554,Denver,"capital city of the state of Colorado, United States; consolidated city and county",166
Q503577,United States Department of Commerce,U.S. federal executive department overseeing commerce,41
Q11209,United States Department of Defense,United States federal executive department,52
Q217810,United States Department of Energy,cabinet-level department of the United States government,34
Q1553390,United States Department of Justice,U.S. federal executive department,48
Q789915,United States Department of State,United States federal executive departmentÂ responsible for foreign affairs,74
Q12439,Detroit,"city in and county seat of Wayne County, Michigan, United States",161
Q786,Dominican Republic,island sovereign state in the Caribbean Sea,244
Q3861,Doha,capital of Qatar,171
Q132830,Douala,city in Cameroon,93
Q1731,Dresden,capital city of the Free State of Saxony in Germany,169
Q612,Dubai,million city in the United Arab Emirates,187
Q1761,Dublin,capital city of Ireland,218
Q1722,Dubrovnik,"city in Dubrovnik-Neretva County, Croatia",113
Q1718,DÃ¼sseldorf,capital city of the German federated state of North Rhine-Westphalia,161
Q27231,East Asia,subregion of Asia,153
Q12200602,East Beirut canton,,3
Q27468,Eastern Europe,eastern part of the European continent,150
Q212938,East Jerusalem,Portion of Jerusalem occupied by Israel in 1967,66
Q574,East Timor,sovereign state situated on several islands in Southeast Asia,264
Q8880,European Commission,"executive branch of the European Union, responsible for proposing legislation, implementing decisions, upholding the EU treaties and managing the day-to-day business of the EU",90
Q193272,Economic Community of West African States,organization,54
Q2096,Edmonton,"capital city of the province of Alberta, Canada",127
Q208489,El Al,flag-carrier airline of Israel,47
Q238452,Arish,city in Egypt,52
Q16562,El Paso,"county seat of El Paso County, Texas, United States",113
Q20926176,"Embassy of the United States, Nairobi",building in Kenya,4
Q53444085,Tel Aviv Branch Office of the Embassy of the United States,"United State embassy branch located in Tel Aviv, Israel",3
Q2331721,"Embassy of the United States, Tokyo",Diplomatic mission of the United States to Japan,11
Q98083465,Eritreans,citizens or residents of Eritrea,1
Q115,Ethiopia,country in East Africa,305
Q2918061,Ethiopians,citizens or residents of Ethiopia,10
Q1377852,European Trade Union Confederation,European union federation,15
Q46,Europe,"continent on Earth, mainly on the northeastern quadrant, i.e. north-western Eurasia",374
Q8886,European Council,institution of the European Union defining the EU's general political direction and priorities and consisting of heads of state or government of the EU's member states,85
Q8889,European Parliament,directly elected parliament of the European Union,117
Q4781944,Exxon,former American oil company,11
Q29251,McDonnell Douglas F-15 Eagle,fighter aircraft family by McDonnell Douglas,64
Q193190,Famagusta,city in Cyprus,68
Q712,Fiji,island sovereign state in Oceania,251
Q4172847,Filipino people,people native to or citizens of the islands of the Philippines,39
Q33,Finland,country in northern Europe,377
Q1412,Finnish,Finno-Ugric language arising and mostly spoken in Finland,201
Q170284,Finns,Baltic Finnic ethnic group native to Finland,81
Q812,Florida,state in the southeastern United States,236
Q1794,Frankfurt am Main,"city in Hesse, Germany",199
Q3780,Freetown,capital of Sierra Leone,145
Q504564,FRELIMO,ruling party in Mozambique,37
Q150,French,Romance language originating in Northern France,321
Q142,France,country in Western Europe,376
Q1000,Gabon,equatorial country in West Africa,266
Q3919,Gaborone,capital of Botswana,151
Q65358,Gallup,"American research-based, global performance-management consulting company",24
Q2468387,Muhammad Abd El-Ghani El-Gamasy,Egyptian Field Marshal,9
Q1005,The Gambia,sovereign state in West Africa,269
Q194284,General Agreement on Tariffs and Trade,multilateral agreement regulating international trade,48
Q1449,Genoa,Italian city,164
Q117,Ghana,sovereign state in West Africa,291
Q15307583,Ghanaians,citizens or residents of Ghana,4
Q1410,Gibraltar,British Overseas Territory,201
Q81788,Giza,city in Egypt,103
Q83210,Golan Heights,"a set of heights, that are having ongoing territorial disputes between Israel and Syria",93
Q41,Greece,country in Southeast Europe,345
Q769,Grenada,island sovereign state in the Caribbean Sea,232
Q463261,Grumman,1929-1994 aerospace manufacturer,32
Q3759492,GTE,former American telephone company,5
Q9022,Guadalajara,capital and largest city of Mexican state Jalisco,171
Q17012,Guadeloupe,"overseas region and department of France, and island in the Caribbean",162
Q16635,Guam,island territory of the United States of America,173
Q16572,Guangzhou,"capital city of Guangdong Province, China",154
Q1555,Guatemala City,capital and largest city of the Republic of Guatemala,139
Q43509,Guayaquil,city of Ecuador,106
Q1061,Gujarat,state of India,141
Q180531,Gulf of Alaska,gulf,74
Q168277,Gulf of Suez,gulf of the Red Sea separating African Egypt from the Sinai Peninsula,74
Q734,Guyana,country in South America,263
Q1281236,Guyanese,citizens or residents of Guyana,5
Q41621,Haifa,third-largest city in Israel,124
Q790,Haiti,island sovereign state in the Caribbean Sea,265
Q2141,Halifax,"capital city of the province of Nova Scotia, Canada",117
Q1055,Hamburg,city and federal state in the North of Germany,213
Q1715,Hanover,capital city of the German federated state of Lower Saxony,162
Q1858,Hanoi,capital of Vietnam,188
Q13371,Harvard University,"private research university in Cambridge, Massachusetts, United States",128
Q1563,Havana,capital and largest city of Cuba,181
Q782,Hawaii,"state of the United States of America, located on an archipelago in the Pacific Ocean",246
Q8691,Heathrow Airport,"major international airport serving London, England, United Kingdom",92
Q168225,Hebron,city in the West Bank,87
Q1757,Helsinki,capital of Finland,236
Q5875974,Hodding Carter III,American journalist and politician,3
Q5875972,Hodding Carter,American writer,4
Q783,Honduras,sovereign state in Central America,274
Q2607,Erich Honecker,"former leader of East Germany, General Secretary of the Socialist Unity Party",88
Q8646,Hong Kong,special administrative region of China,275
Q18094,Honolulu,"city in and county seat of Honolulu County, Hawaii, United States, that is also the capital city of Hawaii",174
Q16555,Houston,"county seat of Harris County, Texas; fourth largest city in the United States by population",173
Q381220,Huang Hua,Chinese politician (1913-2010),22
Q9067,Hungarian,language spoken in and around Hungary,190
Q28,Hungary,country in Central Europe,322
Q133032,Hungarians,"a nation and ethnic group native to Hungary (Hungarian: MagyarorszÃ¡g) and historical Hungarian lands who share a common ancestry, culture, history and language",87
Q1361,Hyderabad,"city in Hyderabad district, Telangana, India",125
Q313424,Ian Douglas Smith,Prime Minister of Rhodesia (1919-2007),52
Q37156,IBM,American multinational technology and consulting corporation,111
Q191356,Icelanders,are a mix of Celtic and Norse ethnic group native to Iceland; citizens or residents or Iceland,69
Q294,Icelandic,North Germanic language mainly spoken in Iceland,170
Q1204,Illinois,state of the United States of America,218
Q1239,Indian Ocean,"ocean between Africa, Asia, Oceania and Antartica",232
Q1415,Indiana,state of the United States of America,210
Q827927,Inmarsat,satellite communications company,32
Q7801,International Court of Justice,primary judicial organ of the United Nations,117
Q1546,Iowa,state of the United States,208
Q794,Iran,sovereign state in Western Asia,347
Q1567862,Iraqis,citizens or residents of Iraq,23
Q42053,Isfahan,"City in Iran, Isfahan province, center of Isfahan county",125
Q432,Islam,"monotheistic religion, based on the teachings of the Quran and the hadiths",300
Q801,Israel,sovereign state in the Middle East,342
Q574821,EgyptâIsrael relations,Bilateral relations between Israel and Egypt,12
Q875556,Israelis,citizens or permanent residents of the State of Israel,36
Q406,Istanbul,largest city in Turkey,262
Q652,Italian,Romance language originating in central Italy,273
Q38,Italy,country in Southern Europe,381
Q461886,Italian Communist Party,communist political party in Italy (1921â1991),41
Q582418,ITT Corporation,American worldwide manufacturing company,19
Q1008,Ivory Coast,sovereign state in West Africa,278
Q35997,Ä°zmir,the third largest city by population in Turkey,148
Q3630,Jakarta,capital city and smallest province of Indonesia,224
Q766,Jamaica,island sovereign state in the Caribbean Sea,256
Q5287,Japanese,East Asian language,265
Q17,Japan,sovereign state in East Asia,388
Q1218,Jerusalem,"city in Western Asia, claimed by both Israel and the Palestinian Authority as its capital",269
Q374365,Jeddah,City in Saudi Arabia,143
Q34647,Johannesburg,city in South Africa,166
Q985684,Jonestown,"former community established by the Peoples Temple, known for a mass death event on November 18, 1978",34
Q2463859,Jordan Valley,"valley in Israel, Palestine and Jordan",30
Q3894,Kampala,capital of Uganda,163
Q330988,Democratic Kampuchea,former totalitarian regime,41
Q1558,Kansas,state of the United States of America,210
Q41819,Kansas City,largest municipality in the U.S. state of Missouri,109
Q181557,Kaohsiung,special municipality of Taiwan,81
Q8660,Karachi,"Provincial capital of Sindh, Pakistan",184
Q1040,Karlsruhe,"city in Baden-WÃ¼rttemberg, Germany",122
Q208318,Kaduna,state capital of Kaduna State in Nigeria,53
Q43100,Kashmir,"former princely state, now a disputed territory between China, India and Pakistan",115
Q3037,Kathmandu,capital of Nepal,182
Q170693,KeflavÃ­k,town in Iceland,74
Q114,Kenya,sovereign state in East Africa,298
Q1963,Khartoum,capital city of Sudan,161
Q1054184,Khmer Republic,former country,31
Q38823,Ruhollah Khomeini,Iranian politician and religious leader (1900â1989),119
Q1899,Kyiv,capital and largest city of Ukraine,243
Q3838,Kinshasa,capital city of the Democratic Republic of the Congo,184
Q133396,Knesset,unicameral national legislature of Israel,82
Q855724,Kampong Cham,Capital of the same named Cambodian province,38
Q884,South Korea,sovereign state in East Asia,320
Q31487,KrakÃ³w,capital city of Lesser Poland Voivodeship in southern Poland,175
Q1865,Kuala Lumpur,capital of Malaysia,191
Q817,Kuwait,sovereign state in Western Asia,273
Q34600,Kyoto,"city in KyÅto prefecture, Japan",196
Q36368,Kurdish,Northwestern Iranian language,135
Q1491,La Paz,seat of government of Bolivia,145
Q11739,Lahore,"city and capital of the Punjab province, Pakistan",131
Q171882,Larnaca,city on the southern coast of Cyprus,81
Q1074908,Lebanese Armed Forces,combined military forces of Lebanon,22
Q1394,Vladimir Lenin,"Russian politician, communist theorist, and founder of the Soviet Union (1870-1924)",267
Q656,Saint Petersburg,federal city in and former capital of Russia,250
Q1013,Lesotho,sovereign state in southern Africa,254
Q3825,Libreville,capital of Gabon,148
Q1016,Libya,sovereign state in north Africa,303
Q347,Liechtenstein,country in Central Europe,294
Q187009,Likud,right-wing Israeli political party,68
Q2868,Lima,capital of Peru,197
Q597,Lisbon,capital city of Portugal,242
Q437,Ljubljana,capital city of Slovenia,182
Q7233,Lockheed Corporation,1926-1995 aerospace manufacturer in the United States,39
Q3792,LomÃ©,capital of Togo,145
Q50008,The Times,British daily (Monday to Saturday) national newspaper based in London,80
Q315613,JosÃ© LÃ³pez Portillo,president of Mexico (1976â1982),45
Q65,Los Angeles,"city in and county seat of Los Angeles County, California, United States; second largest city in the United States by population",257
Q1588,Louisiana,state in the southern United States,211
Q3897,Luanda,capital of Angola,163
Q190165,Luang Prabang,city located in north central Laos,79
Q3881,Lusaka,capital of Zambia,156
Q32,Luxembourg,country in Western Europe,310
Q456,Lyon,"commune in the metropolis of Lyon, France",180
Q1019,Madagascar,"island sovereign state off the coast of Southeast Africa, in the Indian Ocean",285
Q1352,Chennai,capital city of the Indian state of Tamil Nadu,139
Q2807,Madrid,capital and largest city of Spain,282
Q28227,Maghreb,part of North Africa,101
Q724,Maine,state of the United States of America,202
Q1020,Malawi,sovereign state in Africa,270
Q833,Malaysia,sovereign state in Southeast Asia,309
Q19840401,Malaysians,"people who are identified with the country of Malaysia, its citizens and their descendants worldwide",7
Q826,Maldives,"sovereign state in South Asia, situated on an archipelago in the Arabian Sea",265
Q912,Mali,sovereign state in West Africa,276
Q233,Malta,sovereign state in Southern Europe situated on an archipelago in the Mediterranean Sea,302
Q3274,Managua,capital of Nicaragua,144
Q1461,Manila,capital city of the Philippines,188
Q3889,Maputo,capital of Mozambique,153
Q17054,Martinique,"island in the Lesser Antilles, overseas region and department of France",171
Q1391,Maryland,state of the United States of America,208
Q771,Massachusetts,state of the United States of America,216
Q1025,Mauritania,sovereign state in West Africa and North Africa,272
Q1027,Mauritius,island sovereign state off of Africa in the Indian Ocean,253
Q4273828,Mauritians,citizens or residents of Mauritius,4
Q632727,MayagÃ¼ez,municipality in Puerto Rico,34
Q201815,McDonnell Douglas,1967â1997 aerospace manufacturer and defense contractor,55
Q17089784,MCI Communications,former telecommunications and networking company,2
Q5806,Mecca,Saudi Arabian city and capital of the Makkah province,207
Q5972,Medan,"city in North Sumatra, Indonesia",94
Q48278,MedellÃ­n,"city in Colombia, capital of Colombian department Antioquia",138
Q1489,Mexico City,capital city of Mexico,232
Q8652,Miami,"city in Miami-Dade County, Florida, United States",178
Q3359409,Micronesia,subregion of Oceania,138
Q7204,Middle East,region that encompasses majority of Western Asia and Egypt,216
Q490,Milan,Italian commune and capital city of Lombardy,205
Q37836,Milwaukee,"city in and county seat of Milwaukee County, Wisconsin, United States",131
Q124873,Mindanao,second largest island of the Philippines,99
Q36091,Minneapolis,"largest city in Minnesota, U.S., county seat of Hennepin County",133
Q1527,Minnesota,state of the United States of America,207
Q1581,Missouri,state of the United States of America,205
Q6867297,Ministry of International Trade and Industry,former governmental ministry of Japan (1949â2001),5
Q899122,Mitsui Group,company,26
Q225641,Mombasa,city in Kenya,101
Q711,Mongolia,sovereign state in East Asia,296
Q3748,Monrovia,capital city of Liberia,147
Q81033,Monterrey,capital of the Mexican state of Nuevo Leon,108
Q1335,Montevideo,capital city of Uruguay,186
Q340,Montreal,"city in Quebec, Canada",179
Q1028,Morocco,sovereign state in North Africa,294
Q1891793,Moroccans,citizens or residents of Morocco,20
Q1029,Mozambique,sovereign state in Africa,275
Q1726,Munich,"capital and most populous city of Bavaria, Germany",216
Q3826,Muscat,capital of Oman,152
Q47740,Muslim,adherents of the religion of Islam,124
Q318479,Abel Muzorewa,Rhodesian Prime Minister,21
Q3870,Nairobi,capital city of Kenya,205
Q1030,Namibia,sovereign state in southern Africa,285
Q2634,Naples,"city and commune in Campania, Italy",190
Q917867,Natal Province,former province of South Africa,30
Q899774,National Airlines,American airline,16
Q4045073,National City Corp.,American bank and part of National City Corp,4
Q851756,United States National Security Council,U.S. federal executive national security and intelligence forum,28
Q25227,Netherlands Antilles,former country within the Kingdom of the Netherlands,126
Q1965,New Brunswick,province of Canada,134
Q1408,New Jersey,state of the United States of America,213
Q34404,New Orleans,"city; consolidated city-parish in Louisiana, United States. Use Q486231 for the city-parish",158
Q60,New York City,largest city in the United States,298
Q2003,Newfoundland and Labrador,province of Canada,133
Q811,Nicaragua,sovereign state in Central America,257
Q3856,Nicosia,capital city of Cyprus,190
Q1032,Niger,sovereign state in western Africa,269
Q258,South Africa,sovereign state in Southern Africa,332
Q771405,South Asia,southern region of Asia,156
Q27394,Southern Africa,southernmost region of the African continent,125
Q878607,Syrians,citizens or residents of Syria,32
Q18013,Sacramento,"capital of California, United States and seat of Sacramento County",157
Q1786875,SalomÃ³nâLozano Treaty,1922 treaty between Colombia and Peru,11
Q392541,Treaty of San Francisco,"peace treaty between Japan and the Allied Powers of World War II, officially ending the American-led Allied Occupation of Japan.",47
Q27389,Sandinista National Liberation Front,Nicaraguan socialist political party founded in 1961,54
Q1194,Schleswig-Holstein,state in Northern Germany,159
Q3480437,United States Foreign Service,primary personnel system used by the diplomatic service of the United States federal government,4
Q24834296,China Telecom,one of three listed companies of China Telecommunications Corporation,11
Q46913,Shanxi,province of China,111
Q644,Sharm el-Sheikh,city in Egypt,78
Q81230,Siemens,German multinational conglomerate,77
Q34800,Xinjiang,autonomous region in China,149
Q7888417,United Nations General Assembly Sixth Committee,,5
Q7908039,Vacuum Oil Company,Defunct American oil company,4
Q18,South America,"continent, mainly on the Earth's southwestern quadrant",307
Q834486,Federation of South Arabia,federal state under British protection in what would become South Yemen,32
Q11708,Southeast Asia,subregion of Asia,159
Q483268,Republic of Korea Army,land warfare branch of South Korea's military,20
Q8016622,South Manchuria,,3
Q933,South Pole,one of the two points where the Earth's axis of rotation intersects its surface,149
Q18917,Army of the Republic of Vietnam,former ground forces of the South Vietnamese military,21
Q199841,South Yemen,1967â1990 country in western Asia,59
Q49669,United States District Court for the Southern District of New York,United States federal district court,11
Q2370801,Academy of Sciences of the USSR,scientific institution of the Soviet Union (1925-1991),21
Q79854,Communist Party of the Soviet Union,founding and ruling party of the Soviet Union,97
Q2415599,Congress of the Communist Party of the Soviet Union,,20
Q2184,Russian Soviet Federative Socialist Republic,Republic of the Soviet Union (1922-1991),97
Q21162,Spitsbergen,largest island of the Svalbard archipelago in northern Norway,69
Q7598241,Standard Fruit Company,American fruit company,4
Q375791,Standard Oil,defunct American oil company (1870â1911),42
Q175,SÃ£o Paulo,state of Brazil,118
Q376178,Straits Settlements,"Former group of British territories located in the Far East, with its capital in Singapore",35
Q48365,Strait of Magellan,body of water in Chile connecting Atlantic and Pacific Oceans,86
Q1542301,Suez Canal Authority,"Egyptian government authority that owns, operates and maintains the Suez Canal",16
Q3492,Sumatra,"island in western Indonesia, westernmost of the Sunda Islands",137
Q711969,Song Zheyuan,"a senior general of the National Revolutionary Army of the Republic of China, one of Feng Yuxiang's ""Five Tiger Generals""",10
Q210326,Songhua River,river in China and North Korea,59
Q7645030,Supreme Economic Council,council established at the Paris Peace Conference in February 1919,3
Q52912,Statens JÃ¤rnvÃ¤gar,state-owned railway in Sweden (1887â2000),12
Q41599,ÅwinoujÅcie,"city with powiat rights in West Pomeranian Voivodeship, Poland",87
Q708772,Taiwan independence movement,"political movement in Taiwan to found a state formally independent of, and not asserting sovereignty over, China",25
Q126148,Tangier,city in Morocco,109
Q737835,University of Tehran,Iranian university,45
Q775060,Texaco,oil subsidiary of Chevron Corporation,27
Q3132099,Henri TÃ©zenas du Montcel,French economist,3
Q404766,Royal Thai Air Force,aerial warfare branch of Thailand's military,22
Q2749588,Royal Thai Army,army of Thailand,21
Q36175,Thanh HÃ³a,provincial city of Vietnam,79
Q313707,Nguyen Van Thieu,president of South Vietnam from 1965â75,38
Q208157,Straits of Tiran,straits between Sinai peninsula in Egypt and the Saudi Arabian island of Tiran,47
Q945,Togo,sovereign state in Africa,269
Q7831944,Trade Expansion Act,1962 US law on tariffs,4
Q17149605,Trade Act of 1974,comprehensive United States trade law,3
Q1037372,Tsepon W. D. Shakabpa,Tibetan politician,7
Q45833,Qinghai,province of China,112
Q1371474,Ilias Tsirimokos,Prime Minister of Greece (1907-1968),16
Q205922,Qiqihar,"prefecture-level city in Heilongjiang, China",62
Q1983085,Turkish Air Force,air warfare branch of Turkey's armed forces,30
Q274918,Grand National Assembly of Turkey,parliament of Turkey,54
Q11781252,Military Assistance Advisory Group,,5
Q15180,Soviet Union,federal socialist country in Eastern Europe and Northern Asia (1922â1991),246
Q7892221,United States Strategic Air Forces in Europe,military unit,1
Q1800288,United States Chamber of Commerce,Chamber of Commerce in the USA,14
Q11701,United States House of Representatives,lower house of the United States Congress,89
Q484950,United States Seventh Fleet,numbered fleet of the United States Navy,22
Q599906,USS Liberty,Belmont-class technical research ship,14
Q19600600,British High Commission,British High Commission to a Commonwealth country,3
Q47423,United Nations General Assembly,principal organ of the United Nations,101
Q37470,United Nations Security Council,"one of the six principal organs of the UN, charged with the maintenance of international peace and security",117
Q3547273,United Nations Police,,9
Q609474,Joint Chiefs of Staff,body of senior uniformed leaders in the U.S. Department of Defense who advise the President on military matters,29
Q523435,United States of Indonesia,former country (1949â1950),23
Q1959942,Ministry of Foreign Affairs of USSR,Soviet Union Ministry of Foreign Affairs,17
Q2628,Walter Ulbricht,"former leader of East Germany, First Secretary of the Socialist Unity Party",73
Q1393497,Unocal Corporation,company,12
Q7887892,United Jewish Appeal,a Jewish philanthropic umbrella organization of the United States,2
Q11223,United States Air Force,air service branch of the United States Armed Forces,75
Q741723,United States Army Air Forces,aerial warfare branch of the United States Army from 1941 to 1947,36
Q1263696,United States Asiatic Fleet,United States Navy unit,8
Q131252,University of Chicago,"private research university in Chicago, Illinois, United States",80
Q232141,University of Chile,"public university in Santiago, Chile",56
Q1936648,Upper Burma,geographical region,16
Q1501988,General Assembly of Uruguay,,16
Q17379523,Ministry of Foreign Relations (Uruguay),Performs the diplomatic relations of the Republic of Uruguay with other states,5
Q7890766,United States Mission to the United Nations,United States delegation,6
Q2505986,Venezuelan Army,land warfare branch of Venezuela's military,11
Q186867,Austrian People's Party,conservative political party in Austria,56
Q316533,German People's Party,German liberal political party,26
Q362,World War II,1939â1945 global war between the Allied and Axis Powers,260
Q995678,Warm Springs,"city in Meriwether County, Georgia, United States",33
Q483569,Belarusians,East Slavic ethnic group,86
Q8026566,Winthrop G. Brown,American diplomat,4
Q320863,World Bank Group,group of five international organizations that make leveraged loans to developing countries,37
Q2558215,World Food Council,organization,8
Q541010,World Jewish Congress,International federation of jewish communities and organizations.,33
Q17072919,World Population Conference,,5
Q249093,World Festival of Youth and Students,International youth event,22
Q1005868,XÃ¡ Lá»£i Pagoda,,9
Q36704,Yugoslavia,1918â1992 country in Southeastern and Central Europe,156
Q37960,Yellow Sea,sea in Northeast Asia,101
Q1760244,Yenching University,university in China,10
Q849470,Yarmouk River,river,44
Q301804,Shigeru Yoshida,Prime minister of Japan (1878â1967),47
Q43194,Yunnan,province of China,120
Q1396878,Fazlollah Zahedi,"General, statesman (1897-1963)",26
Q97139606,Zambians,residents or citizens of Zambia,0
Q217242,Katanga Province,former province of the Democratic Republic of the Congo,62
Q423,North Korea,sovereign state in East Asia,302
Q1026138,Nong Khai,"town in Nong Khai province, Thailand",26
Q27381,North Africa,northernmost region of the African continent,151
Q97,Atlantic Ocean,second largest ocean on Earth,245
Q944947,North Atlantic Council,NATO's political body,26
Q1454,North Carolina,state of the United States of America,203
Q1693,North Sea,marginal sea of the Atlantic Ocean,174
Q912979,Northrop,1939â1994 aerospace manufacturer in the United States,28
Q20,Norway,country in northern Europe,364
Q4412467,North-West Frontier Province,former province of British India and later of Pakistan,12
Q9684,The New York Times,American daily newspaper,109
Q1397,Ohio,state of the United States of America,212
Q137555,Ogaden,geographic region of Ethiopia,42
Q1649,Oklahoma,state of the United States of America,208
Q34863,Oklahoma City,"city in Oklahoma, Cleveland, Canadian, and Pottawatomie counties in Oklahoma, United States; state capital of Oklahoma; and county seat of Oklahoma County",141
Q842,Oman,sovereign state in western Asia,269
Q824,Oregon,state of the United States of America,212
Q585,Oslo,capital city of Norway,228
Q3777,Ouagadougou,capital of Burkina Faso,155
Q843,Pakistan,sovereign state in South Asia,327
Q3310017,Pakistanis,citizens or residents of Pakistan,25
Q2656,Palermo,"Italian city, capital of Sicily",161
Q695,Palau,island sovereign state in Oceania,232
Q219060,State of Palestine,"de jure a state in conflict in the Middle East, recognized as such by several countries and international organizations, and as an observer member in the United Nations and for most other countries",144
Q3306,Panama City,capital of Panama,142
Q20747504,Panamanians,citizens or residents of Panama,5
Q691,Papua New Guinea,island sovereign state in Oceania,265
Q3001,Paramaribo,capital of Suriname,144
Q461736,Paris Club,international organization,40
Q871308,Pemex,Mexican state-owned petroleum company,32
Q188096,Penang,Malaysian state,74
Q34675,Persian Gulf,extension of the Indian Ocean,139
Q1641044,Pertamina,Indonesian state-owned oil and gas company,21
Q3183,Perth,"capital city of Western Australia, Australia",156
Q1113311,Peshawar,"capital of Khyber Pakhtunkhwa Province, Pakistan",98
Q210047,Petrobras,Brazilian energy company,47
Q1345,Philadelphia,"largest city in Pennsylvania, United States",184
Q16556,Phoenix,"county seat and capital city in Maricopa County, Arizona, USA, fifth largest city in the United States by population",163
Q368,Augusto Pinochet,"Dictador, General, politician of Chile (1915-2006)",115
Q1342,Pittsburgh,"county seat in Allegheny County, Pennsylvania, United States",136
Q36,Poland,country in Central Europe,366
Q240425,Polisario Front,Political and military organization,47
Q809,Polish,West Slavic language spoken in Poland,232
Q40269,Porto Alegre,capital and largest city in the Brazilian state of Rio Grande do Sul,115
Q5146,Portuguese,Romance language originating in the northwestern part of the Iberian Peninsula,265
Q45,Portugal,country in southwestern Europe,340
Q268,PoznaÅ,capital of the Greater Poland Voivodeship in west-central Poland,132
Q1085,Prague,capital city of the Czech Republic,250
Q183644,Pravda,Soviet and Russian newspaper,65
Q3926,Pretoria,administrative capital of South Africa located in the Gauteng province,169
Q1183,Puerto Rico,unincorporated territory of the United States,204
Q22424,Punjab,Indian state,124
Q16520,Busan,metropolitan city of South Korea,127
Q18808,Pyongyang,capital city of North Korea,178
Q846,Qatar,sovereign state in western Asia,277
Q176,Quebec,province of Canada,187
Q36074,Queensland,state of Australia,151
Q2900,Quito,capital of Ecuador,167
Q3551,Rabat,Capital of Morocco,174
Q158119,Ramallah,city in the State of Palestine,111
Q37995,Yangon,former capital of Myanmar (Burma) and the current capital of Yangon Region,137
Q89368734,Raytheon Technologies Corporation,American multinational conglomerate,15
Q48344,Recife,"municipality of Pernambuco State, Brazil",118
Q865,Taiwan,"democratic republic in East Asia, also known as the Republic of China since 1949",278
Q1764,ReykjavÃ­k,capital and largest city in Iceland,202
Q217169,Rhodesia,(1965-79) Unauthorized state in South Africa,66
Q3692,Riyadh,capital of Saudi Arabia,171
Q218,Romania,country in Central and Eastern Europe,324
Q7913,Romanian,Romance language,196
Q485150,Romanians,ethnic group primarily living in the Balkans and Eastern Europe,70
Q220,Rome,capital and largest city of Italy,314
Q34370,Rotterdam,"city in South Holland, the Netherlands",160
Q1037,Rwanda,sovereign state in Africa,270
Q1201,Saarland,state of Germany,157
Q179029,Sabah,state of Malaysia,87
Q42013,Anwar Sadat,Egyptian president and Nobel Peace Prize recipient (1918-1981),114
Q1316,Saddam Hussein,"Iraqi president, army officer and Baathist politician",154
Q6583,Sahara,desert in Africa,202
Q66065,Sahel,ecoclimatic and biogeographic transition zone in Africa,107
Q1854,Ho Chi Minh City,city of Vietnam,250
Q51679,Saipan,"largest island of the Northern Mariana Islands, United States of America",76
Q160642,Salisbury,"cathedral city in Wiltshire, England, United Kingdom",87
Q975,San Antonio,"city in Texas, United States",140
Q16552,San Diego,"city in San Diego County, California, United States, eighth largest city in the country by population",151
Q62,San Francisco,"consolidated city-county in California, United States",216
Q16553,San Jose,"county seat of Santa Clara County, California, United States",140
Q3070,San JosÃ©,capital of Costa Rica,136
Q274584,San Pedro Sula,"municipality in Cortes Departement, Honduras",60
Q3110,San Salvador,Capital of El Salvador,138
Q2471,Sanaa,capital city of Yemen,152
Q238,San Marino,"sovereign state in southern Europe, enclaved within Italy",289
Q2887,Santiago,capital city of Chile,272
Q34820,Santo Domingo,capital of the Dominican Republic,137
Q174,SÃ£o Paulo,largest city in Brazil,241
Q11194,Sarajevo,capital city of Bosnia and Herzegovina,197
Q170462,Sarawak,Malaysian state,86
Q1989,Saskatchewan,province of Canada,141
Q18600381,Saudis,citizens or residents of Saudi Arabia,11
Q1202,Saxony,state in Germany,166
Q21195,Scandinavia,region in Northern Europe,161
Q22,Scotland,constituent country of the United Kingdom,248
Q1757145,Seabee,member of the United States Naval Construction Forces,10
Q5083,Seattle,"city in and county seat of King County, Washington, United States",165
Q1041,Senegal,sovereign state in western Africa,268
Q8684,Seoul,capital of South Korea,223
Q8717,Seville,capital of the province of Seville and the autonomous community of Andalusia in Spain,163
Q1042,Seychelles,island sovereign state off the eastern coast of Africa,247
Q8686,Shanghai,municipality of China,225
Q289693,Sharjah,city in the United Arab Emirates,74
Q209828,Siad Barre,Head of State of Somalia (1919-1995),53
Q5428,Siberia,territory in Russia east of Urals,164
Q1044,Sierra Leone,sovereign state in West Africa,263
Q1505,Sikkim,Indian state,131
Q36755,Sinai Peninsula,peninsula in the Red Sea,121
Q163490,Sidon,"capital city of South Governorate, Lebanon",82
Q13670,Syracuse,Italian comune,112
Q190776,Skylab,space station launched and operated by NASA,67
Q472,Sofia,capital city of Bulgaria,215
Q685,Solomon Islands,island sovereign state in Oceania,225
Q34474,Aleksandr Solzhenitsyn,Russian writer,143
Q241696,Somalis,ethnic group inhabiting the Horn of Africa,54
Q13275,Somali,Afroasiatic language belonging to the Cushitic branch,98
Q1456,South Carolina,state of the United States of America,200
Q1480109,Southern Lebanon,geographic region,23
Q217426,Soweto,township of South Africa,51
Q29,Spain,country in southwestern Europe,365
Q1321,Spanish,Romanic language originating in the central part of the Iberian Peninsula,331
Q854,Sri Lanka,"sovereign state in South Asia, situated on an island in the Indian Ocean",284
Q41506,Stanford University,"private research university located in Stanford, California, United States",104
Q1754,Stockholm,capital and largest city of Sweden,262
